"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"07096095","B07096095","--- Que se destinen a la fabricación industrial de aceites esenciales o de resinoides","",6,"070960","","","","","",""
"07096099","B07096099","--- Los demás","",6,"070960","","","","","",""
"07097000","B07097000","- Espinacas (incluida la de Nueva Zelanda) y armuelles","",4,"0709","","","","","",""
"_070991","B070991","- Las demás","",4,"0709","","","","","",""
"07099100","B07099100","-- Alcachofas (alcauciles)","",5,"070991","","","","","",""
"070992","B070992","-- Aceitunas","",5,"070992","","","","","",""
"07099210","B07099210","--- Que no se destinen a la producción de aceite","",6,"070992","","","","","",""
"07099290","B07099290","--- Las demás","",6,"070992","","","","","",""
"070993","B070993","-- Calabazas (zapallos) y calabacines (Cucurbita spp.)","",5,"070993","","","","","",""
"07099310","B07099310","--- Calabacines (zapallitos)","",6,"070993","","","","","",""
"07099390","B07099390","--- Las demás","",6,"070993","","","","","",""
"070999","B070999","-- Las demás","",5,"070999","","","","","",""
"07099910","B07099910","--- Ensaladas [excepto las lechugas (Lactuca sativa)] y achicorias [comprendidas la escarola y la endivia (Cichorium spp.)]","",6,"070999","","","","","",""
"07099920","B07099920","--- Acelgas y cardos","",6,"070999","","","","","",""
"07099940","B07099940","--- Alcaparras","",6,"070999","","","","","",""
"07099950","B07099950","--- Hinojo","",6,"070999","","","","","",""
"07099960","B07099960","--- Maíz dulce","",6,"070999","","","","","",""
"07099990","B07099990","--- Las demás","",6,"070999","","","","","",""
"0710","B0710","Hortalizas, aunque estén cocidas en agua o vapor, congeladas","",3,"07","","","","","",""
"07101000","B07101000","- Patatas (papas)","",4,"0710","","","","","",""
"_071021","B071021","- Hortalizas de vaina, estén o no desvainadas","",4,"0710","","","","","",""
"07102100","B07102100","-- Guisantes (arvejas, chícharos) (Pisum sativum)","",5,"071021","","","","","",""
"07102200","B07102200","-- Judías (porotos, alubias, frijoles, fréjoles) (Vigna spp., Phaseolus spp.)","",5,"071022","","","","","",""
"07102900","B07102900","-- Las demás","",5,"071029","","","","","",""
"07103000","B07103000","- Espinacas (incluida la de Nueva Zelanda) y armuelles","",4,"0710","","","","","",""
"07104000","B07104000","- Maíz dulce","",4,"0710","","","","","",""
"071080","B071080","- Las demás hortalizas","",4,"0710","","","","","",""
"07129090","B07129090","-- Las demás","",5,"071290","","","","","",""
"0713","B0713","Hortalizas de vaina secas desvainadas, aunque estén mondadas o partidas","",3,"07","","","","","",""
"071310","B071310","- Guisantes (arvejas, chícharos) (Pisum sativum)","",4,"0713","","","","","",""
"07131010","B07131010","-- Para siembra","",5,"071310","","","","","",""
"07131090","B07131090","-- Los demás","",5,"071310","","","","","",""
"07132000","B07132000","- Garbanzos","",4,"0713","","","","","",""
"_071331","B071331","- Judías (porotos, alubias, frijoles, fréjoles) (Vigna spp., Phaseolus spp.)","",4,"0713","","","","","",""
"07133100","B07133100","-- Judías (porotos, alubias, frijoles, fréjoles) de las especies Vigna mungo (L) Hepper o Vigna radiata (L) Wilczek","",5,"071331","","","","","",""
"07133200","B07133200","-- Judías (porotos, alubias, frijoles, fréjoles) Adzuki (Phaseolus o Vigna angularis)","",5,"071332","","","","","",""
"071333","B071333","-- Judías (porotos, alubias, frijoles, fréjoles) comunes (Phaseolus vulgaris)","",5,"071333","","","","","",""
"07133310","B07133310","--- Para siembra","",6,"071333","","","","","",""
"07133390","B07133390","--- Las demás","",6,"071333","","","","","",""
"07133400","B07133400","-- Judías (porotos, alubias, frijoles, fréjoles) bambara (Vigna subterranea o Voandzeia subterranea)","",5,"071334","","","","","",""
"07133500","B07133500","-- Judías (porotos, alubias, frijoles, fréjoles) salvajes o caupí (Vigna unguiculata)","",5,"071335","","","","","",""
"07133900","B07133900","-- Las demás","",5,"071339","","","","","",""
"07134000","B07134000","- Lentejas","",4,"0713","","","","","",""
"07135000","B07135000","- Habas (Vicia faba var. major), haba caballar (Vicia faba var. equina) y haba menor (Vicia faba var. minor)","",4,"0713","","","","","",""
"07136000","B07136000","- Guisantes (arvejas, chícharos) de palo, gandú o gandul (Cajanus cajan)","",4,"0713","","","","","",""
"07139000","B07139000","- Las demás","",4,"0713","","","","","",""
"0714","B0714","Raíces de mandioca (yuca), arrurruz o salep, aguaturmas (patacas), batatas (boniatos, camotes) y raíces y tubérculos similares ricos en fécula o inulina, frescos, refrigerados, congelados o secos, incluso troceados o en pellets; médula de sagú","",3,"07","","","","","",""
"07141000","B07141000","- Raíces de mandioca (yuca)","",4,"0714","","","","","",""
"071420","B071420","- Batatas (boniatos, camotes)","",4,"0714","","","","","",""
"07142010","B07142010","-- Frescas, enteras, para el consumo humano","",5,"071420","","","","","",""
"07142090","B07142090","-- Las demás","",5,"071420","","","","","",""
"07143000","B07143000","- Ñame (Dioscorea spp.)","",4,"0714","","","","","",""
"07144000","B07144000","- Taro (Colocasia spp.)","",4,"0714","","","","","",""
"07145000","B07145000","- Yautía (malanga) (Xanthosoma spp.)","",4,"0714","","","","","",""
"071490","B071490","- Los demás","",4,"0714","","","","","",""
"07149020","B07149020","-- Raíces de arrurruz y de salep, y raíces y tubérculos similares ricos en fécula","",5,"071490","","","","","",""
"07149090","B07149090","-- Los demás","",5,"071490","","","","","",""
"08","B08","CAPÍTULO 8 - FRUTAS Y FRUTOS COMESTIBLES; CORTEZAS DE AGRIOS (CÍTRICOS), MELONES O SANDÍAS","",2,"II","","","","","",""
"0801","B0801","Cocos, nueces del Brasil y nueces de marañón (merey, cajuil, anacardo, cajú), frescos o secos, incluso sin cáscara o mondados","",3,"08","","","","","",""
"_080111","B080111","- Cocos","",4,"0801","","","","","",""
"08011100","B08011100","-- Secos","",5,"080111","","","","","",""
"08011200","B08011200","-- Con la cáscara interna (endocarpio)","",5,"080112","","","","","",""
"08011900","B08011900","-- Los demás","",5,"080119","","","","","",""
"_080121","B080121","- Nueces del Brasil","",4,"0801","","","","","",""
"08012100","B08012100","-- Con cáscara","",5,"080121","","","","","",""
"08012200","B08012200","-- Sin cáscara","",5,"080122","","","","","",""
"_080131","B080131","- Nueces de marañón (merey, cajuil, anacardo, cajú)","",4,"0801","","","","","",""
"08013100","B08013100","-- Con cáscara","",5,"080131","","","","","",""
"08013200","B08013200","-- Sin cáscara","",5,"080132","","","","","",""
"0802","B0802","Los demás frutos de cáscara frescos o secos, incluso sin cáscara o mondados","",3,"08","","","","","",""
"_080211","B080211","- Almendras","",4,"0802","","","","","",""
"080211","B0802110","-- Con cáscara","",5,"080211","","","","","",""
"08021110","B08021110","--- Amargas","",6,"080211","","","","","",""
"08021190","B08021190","--- Las demás","",6,"080211","","","","","",""
"080212","B080212","-- Sin cáscara","",5,"080212","","","","","",""
"08021210","B08021210","--- Amargas","",6,"080212","","","","","",""
"08021290","B08021290","--- Las demás","",6,"080212","","","","","",""
"_080221","B080221","- Avellanas (Corylus spp.)","",4,"0802","","","","","",""
"08022100","B08022100","-- Con cáscara","",5,"080221","","","","","",""
"08022200","B08022200","-- Sin cáscara","",5,"080222","","","","","",""
"_080231","B080231","- Nueces de nogal","",4,"0802","","","","","",""
"08023100","B08023100","-- Con cáscara","",5,"080231","","","","","",""
"08023200","B08023200","-- Sin cáscara","",5,"080232","","","","","",""
"_080241","B080241","- Castañas (Castanea spp.)","",4,"0802","","","","","",""
"08024100","B08024100","-- Con cáscara","",5,"080241","","","","","",""
"08024200","B08024200","-- Sin cáscara","",5,"080242","","","","","",""
"_080251","B080251","- Pistachos","",4,"0802","","","","","",""
"08025100","B08025100","-- Con cáscara","",5,"080251","","","","","",""
"08025200","B08025200","-- Sin cáscara","",5,"080252","","","","","",""
"_080261","B080261","- Nueces de macadamia","",4,"0802","","","","","",""
"08026100","B08026100","-- Con cáscara","",5,"080261","","","","","",""
"08026200","B08026200","-- Sin cáscara","",5,"080262","","","","","",""
"08027000","B08027000","- Nueces de cola (Cola spp.)","",4,"0802","","","","","",""
"08028000","B08028000","- Nueces de areca","",4,"0802","","","","","",""
"080290","B080290","- Los demás","",4,"0802","","","","","",""
"08029010","B08029010","-- Pacanas","",5,"080290","","","","","",""
"08029050","B08029050","-- Piñones (Pinus spp.)","",5,"080290","","","","","",""
"08029085","B08029085","-- Los demás","",5,"080290","","","","","",""
"0803","B0803","Plátanos (bananas), incluidos los «plantains» (plátanos macho), frescos o secos","",3,"08","","","","","",""
"080310","B080310","- «Plantains» (plátanos macho)","",4,"0803","","","","","",""
"08031010","B08031010","-- Frescos","",5,"080310","","","","","",""
"08031090","B08031090","-- Secos","",5,"080310","","","","","",""
"080390","B080390","- Los demás","",4,"0803","","","","","",""
"08039010","B08039010","-- Frescos","",5,"080390","","","","","",""
"08039090","B08039090","-- Secos","",5,"080390","","","","","",""
"0804","B0804","Dátiles, higos, piñas (ananás), aguacates (paltas), guayabas, mangos y mangostanes, frescos o secos","",3,"08","","","","","",""
"08041000","B08041000","- Dátiles","",4,"0804","","","","","",""
"080420","B080420","- Higos","",4,"0804","","","","","",""
"08042010","B08042010","-- Frescos","",5,"080420","","","","","",""
"08042090","B08042090","-- Secos","",5,"080420","","","","","",""
"08043000","B08043000","- Piñas (ananás)","",4,"0804","","","","","",""
"08044000","B08044000","- Aguacates (paltas)","",4,"0804","","","","","",""
"08045000","B08045000","- Guayabas, mangos y mangostanes","",4,"0804","","","","","",""
"0805","B0805","Agrios (cítricos) frescos o secos","",3,"08","","","","","",""
"080510","B080510","- Naranjas","",4,"0805","","","","","",""
"_080510221","B080510221","-- Naranjas dulces, frescas","",5,"080510","","","","","",""
"08051022","B08051022","--- Naranjas navel","",6,"080510","","","","","",""
"08051024","B08051024","--- Naranjas blancas","",6,"080510","","","","","",""
"08051028","B08051028","--- Las demás","",6,"080510","","","","","",""
"08051080","B08051080","-- Las demás","",5,"080510","","","","","",""
"_080521","B080521","- Mandarinas (incluidas las tangerinas y satsumas); clementinas, «wilkings» e híbridos similares de agrios (cítricos)","",4,"0805","","","","","",""
"080521","B0805210","-- Mandarinas (incluidas las tangerinas y satsumas)","",5,"080521","","","","","",""
"08052110","B08052110","--- Satsumas","",6,"080521","","","","","",""
"08052190","B08052190","--- Las demás","",6,"080521","","","","","",""
"08052200","B08052200","-- Clementinas","",5,"080522","","","","","",""
"08052900","B08052900","-- Las demás","",5,"080529","","","","","",""
"08054000","B08054000","- Toronjas o pomelos","",4,"0805","","","","","",""
"080550","B080550","- Limones (Citrus limon, Citrus limonum) y limas (Citrus aurantifolia, Citrus latifolia)","",4,"0805","","","","","",""
"08055010","B08055010","-- Limones (Citrus limon, Citrus limonum)","",5,"080550","","","","","",""
"08055090","B08055090","-- Limas (Citrus aurantifolia, Citrus latifolia)","",5,"080550","","","","","",""
"08059000","B08059000","- Los demás","",4,"0805","","","","","",""
"0806","B0806","Uvas, frescas o secas, incluidas las pasas","",3,"08","","","","","",""
"080610","B080610","- Frescas","",4,"0806","","","","","",""
"08061010","B08061010","-- De mesa","",5,"080610","","","","","",""
"08061090","B08061090","-- Las demás","",5,"080610","","","","","",""
"080620","B080620","- Secas, incluidas las pasas","",4,"0806","","","","","",""
"08062010","B08062010","-- Pasas de Corinto","",5,"080620","","","","","",""
"08062030","B08062030","-- Pasas sultaninas","",5,"080620","","","","","",""
"08062090","B08062090","-- Las demás","",5,"080620","","","","","",""
"0807","B0807","Melones, sandías y papayas, frescos","",3,"08","","","","","",""
"_080711","B080711","- Melones y sandías","",4,"0807","","","","","",""
"08071100","B08071100","-- Sandías","",5,"080711","","","","","",""
"08071900","B08071900","-- Los demás","",5,"080719","","","","","",""
"08072000","B08072000","- Papayas","",4,"0807","","","","","",""
"0808","B0808","Manzanas, peras y membrillos, frescos","",3,"08","","","","","",""
"080810","B080810","- Manzanas","",4,"0808","","","","","",""
"08081010","B08081010","-- Manzanas para sidra, a granel, del 16 de septiembre al 15 de diciembre","",5,"080810","","","","","",""
"08081080","B08081080","-- Las demás","",5,"080810","","","","","",""
"080830","B080830","- Peras","",4,"0808","","","","","",""
"08083010","B08083010","-- Peras para perada, a granel, del 1 de agosto al 31 de diciembre","",5,"080830","","","","","",""
"08083090","B08083090","-- Las demás","",5,"080830","","","","","",""
"08084000","B08084000","- Membrillos","",4,"0808","","","","","",""
"0809","B0809","Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones y nectarinas), ciruelas y endrinas, frescos","",3,"08","","","","","",""
"08091000","B08091000","- Albaricoques (damascos, chabacanos)","",4,"0809","","","","","",""
"_080921","B080921","- Cerezas","",4,"0809","","","","","",""
"08092100","B08092100","-- Guindas (cerezas ácidas) (Prunus cerasus)","",5,"080921","","","","","",""
"08092900","B08092900","-- Las demás","",5,"080929","","","","","",""
"080930","B080930","- Melocotones (duraznos), incluidos los griñones y nectarinas","",4,"0809","","","","","",""
"08093010","B08093010","-- Griñones y nectarinas","",5,"080930","","","","","",""
"08093090","B08093090","-- Las demás","",5,"080930","","","","","",""
"080940","B080940","- Ciruelas y endrinas","",4,"0809","","","","","",""
"08094005","B08094005","-- Ciruelas","",5,"080940","","","","","",""
"08094090","B08094090","-- Endrinas","",5,"080940","","","","","",""
"0810","B0810","Las demás frutas u otros frutos, frescos","",3,"08","","","","","",""
"08101000","B08101000","- Fresas (frutillas)","",4,"0810","","","","","",""
"081020","B081020","- Frambuesas, zarzamoras, moras y moras-frambuesa","",4,"0810","","","","","",""
"08102010","B08102010","-- Frambuesas","",5,"081020","","","","","",""
"08102090","B08102090","-- Las demás","",5,"081020","","","","","",""
"081030","B081030","- Grosellas negras, blancas o rojas y grosellas espinosas","",4,"0810","","","","","",""
"08103010","B08103010","-- Grosellas negras (casis)","",5,"081030","","","","","",""
"08103030","B08103030","-- Grosellas rojas","",5,"081030","","","","","",""
"08103090","B08103090","-- Las demás","",5,"081030","","","","","",""
"081040","B081040","- Arándanos rojos, mirtilos y demás frutos del género Vaccinium","",4,"0810","","","","","",""
"08104010","B08104010","-- Frutos del Vaccinium vitis-idaea (arándanos rojos)","",5,"081040","","","","","",""
"08104030","B08104030","-- Frutos del Vaccinium myrtillus (arándanos, mirtilos)","",5,"081040","","","","","",""
"08104050","B08104050","-- Frutos del Vaccinium macrocarpon y del Vaccinium corymbosum","",5,"081040","","","","","",""
"08104090","B08104090","-- Los demás","",5,"081040","","","","","",""
"08105000","B08105000","- Kiwis","",4,"0810","","","","","",""
"08106000","B08106000","- Duriones","",4,"0810","","","","","",""
"08107000","B08107000","- Caquis (persimonios)","",4,"0810","","","","","",""
"081090","B081090","- Los demás","",4,"0810","","","","","",""
"08109020","B08109020","-- Tamarindos, peras de marañón (merey, cajuil, anacardo, cajú), frutos del árbol del pan, litchis, sapotillos, frutos de la pasión, carambolas y pitahayas","",5,"081090","","","","","",""
"08109075","B08109075","-- Los demás","",5,"081090","","","","","",""
"0811","B0811","Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adición de azúcar u otro edulcorante","",3,"08","","","","","",""
"081110","B081110","- Fresas (frutillas)","",4,"0811","","","","","",""
"_081110111","B081110111","-- Con adición de azúcar u otro edulcorante","",5,"081110","","","","","",""
"08111011","B08111011","--- Con un contenido de azúcares superior al 13 % en peso","",6,"081110","","","","","",""
"08111019","B08111019","--- Las demás","",6,"081110","","","","","",""
"08111090","B08111090","-- Las demás","",5,"081110","","","","","",""
"081120","B081120","- Frambuesas, zarzamoras, moras, moras-frambuesa y grosellas","",4,"0811","","","","","",""
"_081120111","B081120111","-- Con adición de azúcar u otro edulcorante","",5,"081120","","","","","",""
"08112011","B08112011","--- Con un contenido de azúcares superior al 13 % en peso","",6,"081120","","","","","",""
"08112019","B08112019","--- Las demás","",6,"081120","","","","","",""
"_081120311","B081120311","-- Las demás","",5,"081120","","","","","",""
"08112031","B08112031","--- Frambuesas","",6,"081120","","","","","",""
"08112039","B08112039","--- Grosellas negras (casis)","",6,"081120","","","","","",""
"08112051","B08112051","--- Grosellas rojas","",6,"081120","","","","","",""
"08112059","B08112059","--- Zarzamoras, moras y moras-frambuesa","",6,"081120","","","","","",""
"08112090","B08112090","--- Las demás","",6,"081120","","","","","",""
"081190","B081190","- Los demás","",4,"0811","","","","","",""
"_081190111","B081190111","-- Con adición de azúcar u otro edulcorante","",5,"081190","","","","","",""
"_081190112","B081190112","--- Con un contenido de azúcares superior al 13 % en peso","",6,"081190","","","","","",""
"08119011","B08119011","---- Frutos tropicales y nueces tropicales","",7,"081190","","","","","",""
"08119019","B08119019","---- Los demás","",7,"081190","","","","","",""
"_081190311","B081190311","--- Los demás","",6,"081190","","","","","",""
"08119031","B08119031","---- Frutos tropicales y nueces tropicales","",7,"081190","","","","","",""
"08119039","B08119039","---- Los demás","",7,"081190","","","","","",""
"_081190501","B081190501","-- Los demás","",5,"081190","","","","","",""
"08119050","B08119050","--- Frutos del Vaccinium myrtillus (arándanos, mirtilos)","",6,"081190","","","","","",""
"08119070","B08119070","--- Frutos de las especies Vaccinium myrtilloides y Vaccinium angustifolium","",6,"081190","","","","","",""
"_081190751","B081190751","--- Cerezas","",6,"081190","","","","","",""
"08119075","B08119075","---- Guindas (Prunus cerasus)","",7,"081190","","","","","",""
"08119080","B08119080","---- Las demás","",7,"081190","","","","","",""
"08119085","B08119085","--- Frutos tropicales y nueces tropicales","",6,"081190","","","","","",""
"08119095","B08119095","--- Los demás","",6,"081190","","","","","",""
"0812","B0812","Frutas y otros frutos, conservados provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulfurosa o adicionada de otras sustancias para dicha conservación), pero todavía impropios para consumo inmediato","",3,"08","","","","","",""
"08121000","B08121000","- Cerezas","",4,"0812","","","","","",""
"081290","B081290","- Los demás","",4,"0812","","","","","",""
"08129025","B08129025","-- Albaricoques (damascos, chabacanos); naranjas","",5,"081290","","","","","",""
"08129030","B08129030","-- Papayas","",5,"081290","","","","","",""
"08129040","B08129040","-- Arándanos, mirtilos (frutos del Vaccinium myrtillus)","",5,"081290","","","","","",""
"08129070","B08129070","-- Guayabas, mangos, mangostanes, tamarindos, peras de marañón (merey, cajuil, anacardo, cajú), litchis, frutos del árbol del pan, sapotillos, frutos de la pasión, carambolas, pitahayas y nueces tropicales","",5,"081290","","","","","",""
"08129098","B08129098","-- Los demás","",5,"081290","","","","","",""
"0813","B0813","Frutas y otros frutos, secos, excepto los de las partidas 0801 a 0806; mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo","",3,"08","","","","","",""
"08131000","B08131000","- Albaricoques (damascos, chabacanos)","",4,"0813","","","","","",""
"08132000","B08132000","- Ciruelas","",4,"0813","","","","","",""
"08133000","B08133000","- Manzanas","",4,"0813","","","","","",""
"081340","B081340","- Las demás frutas u otros frutos","",4,"0813","","","","","",""
"08134010","B08134010","-- Melocotones, incluidos los griñones y nectarinas","",5,"081340","","","","","",""
"08134030","B08134030","-- Peras","",5,"081340","","","","","",""
"08134050","B08134050","-- Papayas","",5,"081340","","","","","",""
"08134065","B08134065","-- Tamarindos, peras de marañón (merey, cajuil, anacardo, cajú), frutos del árbol del pan, litchis, sapotillos, frutos de la pasión, carambolas y pitahayas","",5,"081340","","","","","",""
"08134095","B08134095","-- Los demás","",5,"081340","","","","","",""
"081350","B081350","- Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo","",4,"0813","","","","","",""
"_081350121","B081350121","-- Macedonias de frutos secos (excepto los de las partidas 0801 a 0806)","",5,"081350","","","","","",""
"_081350122","B081350122","--- Sin ciruelas pasas","",6,"081350","","","","","",""
"08135012","B08135012","---- De papayas, tamarindos, peras de marañón (merey, cajuil, anacardo, cajú), litchis, frutos del árbol del pan, sapotillos, frutos de la pasión, carambolas y pitahayas","",7,"081350","","","","","",""
"08135015","B08135015","---- Las demás","",7,"081350","","","","","",""
"08135019","B08135019","--- Con ciruelas pasas","",6,"081350","","","","","",""
"_081350311","B081350311","-- Mezclas constituidas exclusivamente por frutos de cáscara de las partidas 0801 y 0802","",5,"081350","","","","","",""
"08135031","B08135031","--- De nueces tropicales","",6,"081350","","","","","",""
"08135039","B08135039","--- Las demás","",6,"081350","","","","","",""
"_081350911","B081350911","-- Las demás mezclas","",5,"081350","","","","","",""
"08135091","B08135091","--- Sin ciruelas pasas ni higos","",6,"081350","","","","","",""
"08135099","B08135099","--- Los demás","",6,"081350","","","","","",""
"08140000","B08140000","Cortezas de agrios (cítricos), melones o sandías, frescas, congeladas, secas o presentadas en agua salada, sulfurosa o adicionada de otras sustancias para su conservación provisional","",3,"08","","","","","",""
"09","B09","CAPÍTULO 9 - CAFÉ, TÉ, YERBA MATE Y ESPECIAS","",2,"II","","","","","",""
"0901","B0901","Café, incluso tostado o descafeinado; cáscara y cascarilla de café; sucedáneos del café que contengan café en cualquier proporción","",3,"09","","","","","",""
"_090111","B090111","- Café sin tostar","",4,"0901","","","","","",""
"09011100","B09011100","-- Sin descafeinar","",5,"090111","","","","","",""
"09011200","B09011200","-- Descafeinado","",5,"090112","","","","","",""
"_090121","B090121","- Café tostado","",4,"0901","","","","","",""
"09012100","B09012100","-- Sin descafeinar","",5,"090121","","","","","",""
"09012200","B09012200","-- Descafeinado","",5,"090122","","","","","",""
"090190","B090190","- Los demás","",4,"0901","","","","","",""
"09019010","B09019010","-- Cáscara y cascarilla de café","",5,"090190","","","","","",""
"09019090","B09019090","-- Sucedáneos del café que contengan café","",5,"090190","","","","","",""
"0902","B0902","Té, incluso aromatizado","",3,"09","","","","","",""
"09021000","B09021000","- Té verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg","",4,"0902","","","","","",""
"09022000","B09022000","- Té verde (sin fermentar) presentado de otra forma","",4,"0902","","","","","",""
"09023000","B09023000","- Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un contenido inferior o igual a 3 kg","",4,"0902","","","","","",""
"09024000","B09024000","- Té negro (fermentado) y té parcialmente fermentado, presentados de otra forma","",4,"0902","","","","","",""
"09030000","B09030000","Yerba mate","",3,"09","","","","","",""
"0904","B0904","Pimienta del género Piper; frutos de los géneros Capsicum o Pimenta, secos, triturados o pulverizados","",3,"09","","","","","",""
"_090411","B090411","- Pimienta","",4,"0904","","","","","",""
"09041100","B09041100","-- Sin triturar ni pulverizar","",5,"090411","","","","","",""
"09041200","B09041200","-- Triturada o pulverizada","",5,"090412","","","","","",""
"_090421","B090421","- Frutos de los géneros Capsicum o Pimenta","",4,"0904","","","","","",""
"090421","B0904210","-- Secos, sin triturar ni pulverizar","",5,"090421","","","","","",""
"09042110","B09042110","--- Pimientos dulces (Capsicum annuum)","",6,"090421","","","","","",""
"09042190","B09042190","--- Los demás","",6,"090421","","","","","",""
"09042200","B09042200","-- Triturados o pulverizados","",5,"090422","","","","","",""
"0905","B0905","Vainilla","",3,"09","","","","","",""
"09051000","B09051000","- Sin triturar ni pulverizar","",4,"0905","","","","","",""
"09052000","B09052000","- Triturada o pulverizada","",4,"0905","","","","","",""
"0906","B0906","Canela y flores de canelero","",3,"09","","","","","",""
"_090611","B090611","- Sin triturar ni pulverizar","",4,"0906","","","","","",""
"09061100","B09061100","-- Canela (Cinnamomum zeylanicum Blume)","",5,"090611","","","","","",""
"09061900","B09061900","-- Las demás","",5,"090619","","","","","",""
"09062000","B09062000","- Triturada o pulverizada","",4,"0906","","","","","",""
"0907","B0907","Clavos (frutos enteros, clavillos y pedúnculos)","",3,"09","","","","","",""
"09071000","B09071000","- Sin triturar ni pulverizar","",4,"0907","","","","","",""
"09072000","B09072000","- Triturados o pulverizados","",4,"0907","","","","","",""
"0908","B0908","Nuez moscada, macis, amomos y cardamomos","",3,"09","","","","","",""
"_090811","B090811","- Nuez moscada","",4,"0908","","","","","",""
"09081100","B09081100","-- Sin triturar ni pulverizar","",5,"090811","","","","","",""
"09081200","B09081200","-- Triturada o pulverizada","",5,"090812","","","","","",""
"_090821","B090821","- Macis","",4,"0908","","","","","",""
"09082100","B09082100","-- Sin triturar ni pulverizar","",5,"090821","","","","","",""
"09082200","B09082200","-- Triturado o pulverizado","",5,"090822","","","","","",""
"_090831","B090831","- Amomos y cardamomos","",4,"0908","","","","","",""
"09083100","B09083100","-- Sin triturar ni pulverizar","",5,"090831","","","","","",""
"09083200","B09083200","-- Triturados o pulverizados","",5,"090832","","","","","",""
"0909","B0909","Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro","",3,"09","","","","","",""
"_090921","B090921","- Semillas de cilantro","",4,"0909","","","","","",""
"09092100","B09092100","-- Sin triturar ni pulverizar","",5,"090921","","","","","",""
"09092200","B09092200","-- Trituradas o pulverizadas","",5,"090922","","","","","",""
"_090931","B090931","- Semillas de comino","",4,"0909","","","","","",""
"09093100","B09093100","-- Sin triturar ni pulverizar","",5,"090931","","","","","",""
"09093200","B09093200","-- Trituradas o pulverizadas","",5,"090932","","","","","",""
"_090961","B090961","- Semillas de anís, badiana, alcaravea o hinojo; bayas de enebro","",4,"0909","","","","","",""
"09096100","B09096100","-- Sin triturar ni pulverizar","",5,"090961","","","","","",""
"09096200","B09096200","-- Trituradas o pulverizadas","",5,"090962","","","","","",""
"0910","B0910","Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias","",3,"09","","","","","",""
"_091011","B091011","- Jengibre","",4,"0910","","","","","",""
"09101100","B09101100","-- Sin triturar ni pulverizar","",5,"091011","","","","","",""
"09101200","B09101200","-- Triturado o pulverizado","",5,"091012","","","","","",""
"091020","B091020","- Azafrán","",4,"0910","","","","","",""
"09102010","B09102010","-- Sin triturar ni pulverizar","",5,"091020","","","","","",""
"09102090","B09102090","-- Triturado o pulverizado","",5,"091020","","","","","",""
"09103000","B09103000","- Cúrcuma","",4,"0910","","","","","",""
"_091091","B091091","- Las demás especias","",4,"0910","","","","","",""
"091091","B0910910","-- Mezclas previstas en la Nota 1 b) de este Capítulo","",5,"091091","","","","","",""
"09109105","B09109105","--- Curri","",6,"091091","","","","","",""
"_091091101","B091091101","--- Las demás","",6,"091091","","","","","",""
"09109110","B09109110","---- Sin triturar ni pulverizar","",7,"091091","","","","","",""
"09109190","B09109190","---- Trituradas o pulverizadas","",7,"091091","","","","","",""
"091099","B091099","-- Las demás","",5,"091099","","","","","",""
"09109910","B09109910","--- Semillas de alholva","",6,"091099","","","","","",""
"_091099311","B091099311","--- Tomillo","",6,"091099","","","","","",""
"_091099312","B091099312","---- Sin triturar ni pulverizar","",7,"091099","","","","","",""
"09109931","B09109931","----- Serpol (Thymus serpyllum L.)","",8,"091099","","","","","",""
"09109933","B09109933","----- Los demás","",8,"091099","","","","","",""
"09109939","B09109939","---- Triturado o pulverizado","",7,"091099","","","","","",""
"09109950","B09109950","--- Hojas de laurel","",6,"091099","","","","","",""
"_091099911","B091099911","--- Las demás","",6,"091099","","","","","",""
"09109991","B09109991","---- Sin triturar ni pulverizar","",7,"091099","","","","","",""
"09109999","B09109999","---- Trituradas o pulverizadas","",7,"091099","","","","","",""
"10","B10","CAPÍTULO 10 - CEREALES","",2,"II","","","","","",""
"1001","B1001","Trigo y morcajo (tranquillón)","",3,"10","","","","","",""
"_100111","B100111","- Trigo duro","",4,"1001","","","","","",""
"10011100","B10011100","-- Para siembra","",5,"100111","","","","","",""
"10011900","B10011900","-- Los demás","",5,"100119","","","","","",""
"_100191","B100191","- Los demás","",4,"1001","","","","","",""
"100191","B1001910","-- Para siembra","",5,"100191","","","","","",""
"10019110","B10019110","--- Escanda","",6,"100191","","","","","",""
"10019120","B10019120","--- Trigo blando y morcajo (tranquillón)","",6,"100191","","","","","",""
"10019190","B10019190","--- Los demás","",6,"100191","","","","","",""
"10019900","B10019900","-- Los demás","",5,"100199","","","","","",""
"1002","B1002","Centeno","",3,"10","","","","","",""
"10021000","B10021000","- Para siembra","",4,"1002","","","","","",""
