"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"71171900","O71171900","-- Las demás","",5,"711719","","","","","",""
"711790","O711790","- Las demás","",4,"7117","","","","","",""
"7118","O7118","Monedas","",3,"71","","","","","",""
"71181000","O71181000","- Monedas sin curso legal (excepto las de oro)","",4,"7118","","","","","",""
"71189000","O71189000","- Las demás","",4,"7118","","","","","",""
"72","O72","CAPÍTULO 72 - FUNDICIÓN, HIERRO Y ACERO","",2,"XV","","","","","",""
"_7200","O7200","I. PRODUCTOS BÁSICOS; GRANALLAS Y POLVO","",3,"72","","","","","",""
"7201","O7201","Fundición en bruto y fundición especular, en lingotes, bloques o demás formas primarias","",3,"72","","","","","",""
"720110","O720110","- Fundición en bruto sin alear con un contenido de fósforo inferior o igual al 0,5 % en peso","",4,"7201","","","","","",""
"_72011010","O72011010","-- Con un contenido de manganeso superior o igual al 0,4 % en peso","",5,"720110","","","","","",""
"72011011","O72011011","--- Con un contenido de silicio inferior o igual al 1 % en peso","",6,"720110","","","","","",""
"72011019","O72011019","--- Con un contenido de silicio superior al 1 % en peso","",6,"720110","","","","","",""
"72011030","O72011030","-- Con un contenido de manganeso superior o igual al 0,1 % pero inferior al 0,4 % en peso","",5,"720110","","","","","",""
"72011090","O72011090","-- Con un contenido de manganeso inferior al 0,1 % en peso","",5,"720110","","","","","",""
"72012000","O72012000","- Fundición en bruto sin alear con un contenido de fósforo superior al 0,5 % en peso","",4,"7201","","","","","",""
"720150","O720150","- Fundición en bruto aleada; fundición especular","",4,"7201","","","","","",""
"72015010","O72015010","-- Fundición en bruto aleada con unos contenidos de titanio superior o igual al 0,3 % pero inferior o igual al 1 % en peso y de vanadio superior o igual al 0,5 % pero inferior o igual al 1 % en peso","",5,"720150","","","","","",""
"72015090","O72015090","-- Las demás","",5,"720150","","","","","",""
"7202","O7202","Ferroaleaciones","",3,"72","","","","","",""
"_720210","O720210","- Ferromanganeso","",4,"7202","","","","","",""
"720211","O720211","-- Con un contenido de carbono superior al 2 % en peso","",5,"720211","","","","","",""
"72021120","O72021120","--- De granulometría inferior o igual a 5 mm y con un contenido de manganeso superior al 65 % en peso","",6,"720211","","","","","",""
"72021180","O72021180","--- Los demás","",6,"720211","","","","","",""
"72021900","O72021900","-- Los demás","",5,"720219","","","","","",""
"_720221","O720221","- Ferrosilicio","",4,"7202","","","","","",""
"72022100","O72022100","-- Con un contenido de silicio superior al 55 % en peso","",5,"720221","","","","","",""
"720229","O720229","-- Los demás","",5,"720229","","","","","",""
"72022910","O72022910","--- Con un contenido de magnesio superior o igual al 4 % pero inferior o igual al 10 % en peso","",6,"720229","","","","","",""
"72022990","O72022990","--- Los demás","",6,"720229","","","","","",""
"72023000","O72023000","- Ferro-sílico-manganeso","",4,"7202","","","","","",""
"_720240","O720240","- Ferrocromo","",4,"7202","","","","","",""
"720241","O720241","-- Con un contenido de carbono superior al 4 % en peso","",5,"720241","","","","","",""
"72024110","O72024110","--- Superior al 4 % pero inferior o igual al 6 % en peso","",6,"720241","","","","","",""
"72024190","O72024190","--- Superior al 6 % en peso","",6,"720241","","","","","",""
"720249","O720249","-- Los demás","",5,"720249","","","","","",""
"72024910","O72024910","--- Con un contenido de carbono inferior o igual al 0,05 % en peso","",6,"720249","","","","","",""
"72024950","O72024950","--- Con un contenido de carbono superior al 0,05 % pero inferior o igual al 0,5 % en peso","",6,"720249","","","","","",""
"72024990","O72024990","--- Con un contenido de carbono superior al 0,5 % pero inferior o igual al 4 % en peso","",6,"720249","","","","","",""
"72025000","O72025000","- Ferro-sílico-cromo","",4,"7202","","","","","",""
"72026000","O72026000","- Ferroníquel","",4,"7202","","","","","",""
"72027000","O72027000","- Ferromolibdeno","",4,"7202","","","","","",""
"72028000","O72028000","- Ferrovolframio y ferro-sílico-volframio","",4,"7202","","","","","",""
"_720291","O720291","- Las demás","",4,"7202","","","","","",""
"72029100","O72029100","-- Ferrotitanio y ferro-sílico-titanio","",5,"720291","","","","","",""
"72029200","O72029200","-- Ferrovanadio","",5,"720292","","","","","",""
"72029300","O72029300","-- Ferroniobio","",5,"720293","","","","","",""
"720299","O720299","-- Las demás","",5,"720299","","","","","",""
"72029910","O72029910","--- Ferrofósforo","",6,"720299","","","","","",""
"72029930","O72029930","--- Ferro-sílico-magnesio","",6,"720299","","","","","",""
"72029980","O72029980","--- Las demás","",6,"720299","","","","","",""
"7203","O7203","Productos férreos obtenidos por reducción directa de minerales de hierro y demás productos férreos esponjosos, en trozos, pellets o formas similares; hierro con una pureza superior o igual al 99,94 % en peso, en trozos, pellets o formas similares","",3,"72","","","","","",""
"72031000","O72031000","- Productos férreos obtenidos por reducción directa de minerales de hierro","",4,"7203","","","","","",""
"72039000","O72039000","- Los demás","",4,"7203","","","","","",""
"7204","O7204","Desperdicios y desechos (chatarra), de fundición, hierro o acero; lingotes de chatarra de hierro o acero","",3,"72","","","","","",""
"72041000","O72041000","- Desperdicios y desechos, de fundición","",4,"7204","","","","","",""
"_720420","O720420","- Desperdicios y desechos, de aceros aleados","",4,"7204","","","","","",""
"720421","O720421","-- De acero inoxidable","",5,"720421","","","","","",""
"72042110","O72042110","--- Con un contenido de níquel superior o igual al 8 % en peso","",6,"720421","","","","","",""
"72042190","O72042190","--- Los demás","",6,"720421","","","","","",""
"72042900","O72042900","-- Los demás","",5,"720429","","","","","",""
"72043000","O72043000","- Desperdicios y desechos, de hierro o acero estañados","",4,"7204","","","","","",""
"_720440","O720440","- Los demás desperdicios y desechos","",4,"7204","","","","","",""
"720441","O720441","-- Torneaduras, virutas, esquirlas, limaduras (de amolado, aserrado, limado) y recortes de estampado o de corte, incluso en paquetes","",5,"720441","","","","","",""
"72044110","O72044110","--- Torneaduras, virutas, esquirlas, limaduras (de amolado, aserrado, limado)","",6,"720441","","","","","",""
"_72044190","O72044190","--- Recortes de estampado o de corte","",6,"720441","","","","","",""
"72044191","O72044191","---- En paquetes","",7,"720441","","","","","",""
"72044199","O72044199","---- Los demás","",7,"720441","","","","","",""
"720449","O720449","-- Los demás","",5,"720449","","","","","",""
"72044910","O72044910","--- Otros recortes","",6,"720449","","","","","",""
"_7204493","O7204493","--- Los demás","",6,"720449","","","","","",""
"72044930","O72044930","---- En paquetes","",7,"720449","","","","","",""
"72044990","O72044990","---- Los demás","",7,"720449","","","","","",""
"720450","O720450","- Lingotes de chatarra","",4,"7204","","","","","",""
"7205","O7205","Granallas y polvo, de fundición en bruto, de fundición especular, de hierro o acero","",3,"72","","","","","",""
"720510","O720510","- Granallas","",4,"7205","","","","","",""
"_720521","O720521","- Polvo","",4,"7205","","","","","",""
"72052100","O72052100","-- De aceros aleados","",5,"720521","","","","","",""
"72052900","O72052900","-- Los demás","",5,"720529","","","","","",""
"_7206","O7206","II. HIERRO Y ACERO SIN ALEAR","",3,"72","","","","","",""
"72060","O72060","Hierro y acero sin alear, en lingotes o demás formas primarias (excepto el hierro de la partida 7203)","",3,"72","","","","","",""
"720610","O720610","- Lingotes","",4,"7206","","","","","",""
"720690","O720690","- Los demás","",4,"7206","","","","","",""
"7207","O7207","Productos intermedios de hierro o acero sin alear","",3,"72","","","","","",""
"_720710","O720710","- Con un contenido de carbono inferior al 0,25 % en peso","",4,"7207","","","","","",""
"720711","O720711","-- De sección transversal cuadrada o rectangular, cuya anchura sea inferior al doble del espesor","",5,"720711","","","","","",""
"_72071110","O72071110","--- Laminados u obtenidos por colada continua","",6,"720711","","","","","",""
"72071111","O72071111","---- De acero de fácil mecanización","",7,"720711","","","","","",""
"_72071112","O72071112","---- Los demás","",7,"720711","","","","","",""
"72071114","O72071114","----- De espesor inferior o igual a 130 mm","",8,"720711","","","","","",""
"72071116","O72071116","----- De espesor superior a 130 mm","",8,"720711","","","","","",""
"72071190","O72071190","--- Forjados","",6,"720711","","","","","",""
"720712","O720712","-- Los demás, de sección transversal rectangular","",5,"720712","","","","","",""
"72071210","O72071210","--- Laminados u obtenidos por colada continua","",6,"720712","","","","","",""
"72071290","O72071290","--- Forjados","",6,"720712","","","","","",""
"720719","O720719","-- Los demás","",5,"720719","","","","","",""
"_72071910","O72071910","--- De sección transversal circular o poligonal","",6,"720719","","","","","",""
"72071912","O72071912","---- Laminados u obtenidos por coladas continuas","",7,"720719","","","","","",""
"72071919","O72071919","---- Forjados","",7,"720719","","","","","",""
"72071980","O72071980","--- Los demás","",6,"720719","","","","","",""
"720720","O720720","- Con un contenido de carbono superior o igual al 0,25 % en peso","",4,"7207","","","","","",""
"_7207201","O7207201","-- De sección transversal cuadrada o rectangular, cuya anchura sea inferior al doble del espesor","",5,"720720","","","","","",""
"_72072010","O72072010","--- Laminados u obtenidos por colada continua","",6,"720720","","","","","",""
"72072011","O72072011","---- De acero de fácil mecanización","",7,"720720","","","","","",""
"_72072012","O72072012","---- Los demás, con un contenido","",7,"720720","","","","","",""
"72072015","O72072015","----- De carbono superior o igual al 0,25 % pero inferior al 0,6 % en peso","",8,"720720","","","","","",""
"72072017","O72072017","----- De carbono superior o igual al 0,6 % en peso","",8,"720720","","","","","",""
"72072019","O72072019","--- Forjados","",6,"720720","","","","","",""
"_72072030","O72072030","-- Los demás, de sección transversal rectangular","",5,"720720","","","","","",""
"72072032","O72072032","--- Laminados u obtenidos por colada continua","",6,"720720","","","","","",""
"72072039","O72072039","--- Forjados","",6,"720720","","","","","",""
"_72072050","O72072050","-- De sección transversal circular o poligonal","",5,"720720","","","","","",""
"72072052","O72072052","--- Laminados u obtenidos por colada continua","",6,"720720","","","","","",""
"72072059","O72072059","--- Forjados","",6,"720720","","","","","",""
"72072080","O72072080","-- Los demás","",5,"720720","","","","","",""
"7208","O7208","Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, laminados en caliente, sin chapar ni revestir","",3,"72","","","","","",""
"72081000","O72081000","- Enrollados, simplemente laminados en caliente, con motivos en relieve","",4,"7208","","","","","",""
"_720825","O720825","- Los demás, enrollados, simplemente laminados en caliente, decapados","",4,"7208","","","","","",""
"72082500","O72082500","-- De espesor superior o igual a 4,75 mm","",5,"720825","","","","","",""
"72082600","O72082600","-- De espesor superior o igual a 3 mm pero inferior a 4,75 mm","",5,"720826","","","","","",""
"72082700","O72082700","-- De espesor inferior a 3 mm","",5,"720827","","","","","",""
"_7208360","O720836","- Los demás, enrollados, simplemente laminados en caliente","",4,"7208","","","","","",""
"72083600","O72083600","-- De espesor superior a 10 mm","",5,"720836","","","","","",""
"72083700","O72083700","-- De espesor superior o igual a 4,75 mm pero inferior o igual a 10 mm","",5,"720837","","","","","",""
"72083800","O72083800","-- De espesor superior o igual a 3 mm pero inferior a 4,75 mm","",5,"720838","","","","","",""
"72083900","O72083900","-- De espesor inferior a 3 mm","",5,"720839","","","","","",""
"72084000","O72084000","- Sin enrollar, simplemente laminados en caliente, con motivos en relieve","",4,"7208","","","","","",""
"_720850","O720850","- Los demás, sin enrollar, simplemente laminados en caliente","",4,"7208","","","","","",""
"720851","O720851","-- De espesor superior a 10 mm","",5,"720851","","","","","",""
"72085120","O72085120","--- De espesor superior a 15 mm","",6,"720851","","","","","",""
"_72085190","O72085190","--- De espesor superior a 10 mm pero inferior o igual a 15 mm, de anchura","",6,"720851","","","","","",""
"72085191","O72085191","---- Superior o igual a 2050 mm","",7,"720851","","","","","",""
"72085198","O72085198","---- Inferior a 2050 mm","",7,"720851","","","","","",""
"720852","O720852","-- De espesor superior o igual a 4,75 mm pero inferior o igual a 10 mm","",5,"720852","","","","","",""
"72085210","O72085210","--- Laminados en las cuatro caras o en acanaladuras cerradas, de anchura inferior o igual a 1250 mm","",6,"720852","","","","","",""
"_72085290","O72085290","--- Los demás, de anchura","",6,"720852","","","","","",""
"72085291","O72085291","---- Superior o igual a 2050 mm","",7,"720852","","","","","",""
"72085299","O72085299","---- Inferior a 2050 mm","",7,"720852","","","","","",""
"720853","O720853","-- De espesor superior o igual a 3 mm pero inferior a 4,75 mm","",5,"720853","","","","","",""
"72085310","O72085310","--- Laminados en las cuatro caras o en acanaladuras cerradas, de anchura inferior o igual a 1250 mm y de espesor superior o igual a 4 mm","",6,"720853","","","","","",""
"72085390","O72085390","--- Los demás","",6,"720853","","","","","",""
"72085400","O72085400","-- De espesor inferior a 3 mm","",5,"720854","","","","","",""
"720890","O720890","- Los demás","",4,"7208","","","","","",""
"72089020","O72089020","-- Perforados","",5,"720890","","","","","",""
"72089080","O72089080","-- Los demás","",5,"720890","","","","","",""
"7209","O7209","Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, laminados en frío, sin chapar ni revestir","",3,"72","","","","","",""
"_720915","O720915","- Enrollados, simplemente laminados en frío","",4,"7209","","","","","",""
"72091500","O72091500","-- De espesor superior o igual a 3 mm","",5,"720915","","","","","",""
"720916","O720916","-- De espesor superior a 1 mm pero inferior a 3 mm","",5,"720916","","","","","",""
"72091610","O72091610","--- Llamados «magnéticos»","",6,"720916","","","","","",""
"72091690","O72091690","--- Los demás","",6,"720916","","","","","",""
"720917","O720917","-- De espesor superior o igual a 0,5 mm pero inferior o igual a 1 mm","",5,"720917","","","","","",""
"72091710","O72091710","--- Llamados «magnéticos»","",6,"720917","","","","","",""
"72091790","O72091790","--- Los demás","",6,"720917","","","","","",""
"720918","O720918","-- De espesor inferior a 0,5 mm","",5,"720918","","","","","",""
"72091810","O72091810","--- Llamados «magnéticos»","",6,"720918","","","","","",""
"_72091890","O72091890","--- Los demás","",6,"720918","","","","","",""
"72091891","O72091891","---- De espesor superior o igual a 0,35 mm pero inferior a 0,5 mm","",7,"720918","","","","","",""
"72091899","O72091899","---- De espesor inferior a 0,35 mm","",7,"720918","","","","","",""
"_720925","O720925","- Sin enrollar, simplemente laminados en frío","",4,"7209","","","","","",""
"72092500","O72092500","-- De espesor superior o igual a 3 mm","",5,"720925","","","","","",""
"720926","O720926","-- De espesor superior a 1 mm pero inferior a 3 mm","",5,"720926","","","","","",""
"72092610","O72092610","--- Llamados «magnéticos»","",6,"720926","","","","","",""
"72092690","O72092690","--- Los demás","",6,"720926","","","","","",""
"720927","O720927","-- De espesor superior o igual a 0,5 mm pero inferior o igual a 1 mm","",5,"720927","","","","","",""
"72092710","O72092710","--- Llamados «magnéticos»","",6,"720927","","","","","",""
"72092790","O72092790","--- Los demás","",6,"720927","","","","","",""
"720928","O720928","-- De espesor inferior a 0,5 mm","",5,"720928","","","","","",""
"72092810","O72092810","--- Llamados «magnéticos»","",6,"720928","","","","","",""
"72092890","O72092890","--- Los demás","",6,"720928","","","","","",""
"720990","O720990","- Los demás","",4,"7209","","","","","",""
"72099020","O72099020","-- Perforados","",5,"720990","","","","","",""
"82084000","O82084000","- Para máquinas agrícolas, hortícolas o forestales","",4,"8208","","","","","",""
"82089000","O82089000","- Las demás","",4,"8208","","","","","",""
"8209","O8209","Plaquitas, varillas, puntas y artículos similares para útiles, sin montar, de cermet","",3,"82","","","","","",""
"82090020","O82090020","- Plaquitas intercambiables","",4,"8209","","","","","",""
"82090080","O82090080","- Los demás","",4,"8209","","","","","",""
"8210","O8210","Aparatos mecánicos accionados a mano, de peso inferior o igual a 10 kg, utilizados para preparar, acondicionar o servir alimentos o bebidas","",3,"82","","","","","",""
"8211","O8211","Cuchillos con hoja cortante o dentada, incluidas las navajas de podar, y sus hojas (excepto los artículos de la partida 8208)","",3,"82","","","","","",""
"82111000","O82111000","- Surtidos","",4,"8211","","","","","",""
"_821191","O821191","- Los demás","",4,"8211","","","","","",""
"82119100","O82119100","-- Cuchillos de mesa de hoja fija","",5,"821191","","","","","",""
"82119200","O82119200","-- Los demás cuchillos de hoja fija","",5,"821192","","","","","",""
"82119300","O82119300","-- Cuchillos (excepto los de hoja fija), incluidas las navajas de podar","",5,"821193","","","","","",""
"82119400","O82119400","-- Hojas","",5,"821194","","","","","",""
"82119500","O82119500","-- Mangos de metal común","",5,"821195","","","","","",""
"8212","O8212","Navajas y maquinillas de afeitar y sus hojas (incluidos los esbozos en fleje)","",3,"82","","","","","",""
"821210","O821210","- Navajas y maquinillas de afeitar","",4,"8212","","","","","",""
"82121010","O82121010","-- Maquinillas de afeitar de hoja no reemplazable","",5,"821210","","","","","",""
"82121090","O82121090","-- Las demás","",5,"821210","","","","","",""
"82122000","O82122000","- Hojas para maquinillas de afeitar, incluidos los esbozos en fleje","",4,"8212","","","","","",""
"82129000","O82129000","- Las demás partes","",4,"8212","","","","","",""
"8213","O8213","Tijeras y sus hojas","",3,"82","","","","","",""
"8214","O8214","Los demás artículos de cuchillería (por ejemplo: máquinas de cortar el pelo o de esquilar, cuchillas de picar carne, tajaderas de carnicería o cocina y cortapapeles); herramientas y juegos de herramientas de manicura o de pedicura (incluidas las limas par","",3,"82","","","","","",""
"82141000","O82141000","- Cortapapeles, abrecartas, raspadores, sacapuntas y sus cuchillas","",4,"8214","","","","","",""
"82142000","O82142000","- Herramientas y juegos de herramientas de manicura o pedicura (incluidas las limas para uñas)","",4,"8214","","","","","",""
"82149000","O82149000","- Los demás","",4,"8214","","","","","",""
"8215","O8215","Cucharas, tenedores, cucharones, espumaderas, palas para tarta, cuchillos para pescado o mantequilla (manteca), pinzas para azúcar y artículos similares","",3,"82","","","","","",""
"821510","O821510","- Surtidos que contengan por lo menos un objeto plateado, dorado o platinado","",4,"8215","","","","","",""
"82151020","O82151020","-- Que contengan únicamente objetos plateados, dorados o platinados","",5,"821510","","","","","",""
"_8215103","O8215103","-- Los demás","",5,"821510","","","","","",""
"82151030","O82151030","--- De acero inoxidable","",6,"821510","","","","","",""
"82151080","O82151080","--- Los demás","",6,"821510","","","","","",""
"821520","O821520","- Los demás surtidos","",4,"8215","","","","","",""
"82152010","O82152010","-- De acero inoxidable","",5,"821520","","","","","",""
"82152090","O82152090","-- Los demás","",5,"821520","","","","","",""
"_821591","O821591","- Los demás","",4,"8215","","","","","",""
"82159100","O82159100","-- Plateados, dorados o platinados","",5,"821591","","","","","",""
"821599","O821599","-- Los demás","",5,"821599","","","","","",""
"82159910","O82159910","--- De acero inoxidable","",6,"821599","","","","","",""
"82159990","O82159990","--- Los demás","",6,"821599","","","","","",""
"83","O83","CAPÍTULO 83 - MANUFACTURAS DIVERSAS DE METAL COMÚN","",2,"XV","","","","","",""
"8301","O8301","Candados, cerraduras y cerrojos (de llave, de combinación o eléctricos), de metal común; cierres y monturas cierre, con cerradura incorporada, de metal común; llaves de metal común para estos artículos","",3,"83","","","","","",""
"83011000","O83011000","- Candados","",4,"8301","","","","","",""
"83012000","O83012000","- Cerraduras de los tipos utilizados en vehículos automóviles","",4,"8301","","","","","",""
"83013000","O83013000","- Cerraduras de los tipos utilizados en muebles","",4,"8301","","","","","",""
"830140","O830140","- Las demás cerraduras; cerrojos","",4,"8301","","","","","",""
"_83014010","O83014010","-- Cerraduras de los tipos utilizados para puertas de edificios","",5,"830140","","","","","",""
"83014011","O83014011","--- Cerraduras de cilindro","",6,"830140","","","","","",""
"83014019","O83014019","--- Las demás","",6,"830140","","","","","",""
"83014090","O83014090","-- Las demás cerraduras; cerrojos","",5,"830140","","","","","",""
"83015000","O83015000","- Cierres y monturas cierre, con cerradura incorporada","",4,"8301","","","","","",""
"83016000","O83016000","- Partes","",4,"8301","","","","","",""
"83017000","O83017000","- Llaves presentadas aisladamente","",4,"8301","","","","","",""
"8302","O8302","Guarniciones, herrajes y artículos similares, de metal común, para muebles, puertas, escaleras, ventanas, persianas, carrocerías, artículos de guarnicionería, baúles, arcas, cofres y demás manufacturas de esta clase; colgadores, perchas, soportes y artícu","",3,"83","","","","","",""
"83021000","O83021000","- Bisagras de cualquier clase (incluidos los pernios y demás goznes)","",4,"8302","","","","","",""
"83022000","O83022000","- Ruedas","",4,"8302","","","","","",""
"83023000","O83023000","- Las demás guarniciones, herrajes y artículos similares, para vehículos automóviles","",4,"8302","","","","","",""
"_830240","O830240","- Las demás guarniciones, herrajes y artículos similares","",4,"8302","","","","","",""
"830241","O830241","-- Para edificios","",5,"830241","","","","","",""
"83024110","O83024110","--- Para puertas","",6,"830241","","","","","",""
"83024150","O83024150","--- Para ventanas y puertas vidrieras","",6,"830241","","","","","",""
"83024190","O83024190","--- Los demás","",6,"830241","","","","","",""
"83024200","O83024200","-- Los demás, para muebles","",5,"830242","","","","","",""
"83024900","O83024900","-- Los demás","",5,"830249","","","","","",""
"83025000","O83025000","- Colgadores, perchas, soportes y artículos similares","",4,"8302","","","","","",""
"83026000","O83026000","- Cierrapuertas automáticos","",4,"8302","","","","","",""
"8303","O8303","Cajas de caudales, puertas blindadas y compartimientos para cámaras acorazadas, cofres y cajas de seguridad y artículos similares, de metal común","",3,"83","","","","","",""
"83030040","O83030040","- Cajas de caudales, puertas blindadas y compartimientos para cámaras acorazadas","",4,"8303","","","","","",""
"83030090","O83030090","- Cofres y cajas de seguridad y artículos similares","",4,"8303","","","","","",""
"8304","O8304","Clasificadores, ficheros, cajas de clasificación, bandejas de correspondencia, plumeros (vasos o cajas para plumas de escribir), portasellos y material similar de oficina, de metal común (excepto los muebles de oficina de la partida 9403)","",3,"83","","","","","",""
"8305","O8305","Mecanismos para encuadernación de hojas intercambiables o para clasificadores, sujetadores, cantoneras, clips, índices de señal y artículos similares de oficina, de metal común; grapas en tiras (por ejemplo: de oficina, tapicería o envase) de metal común","",3,"83","","","","","",""
"83051000","O83051000","- Mecanismos para encuadernación de hojas intercambiables o para clasificadores","",4,"8305","","","","","",""
"83052000","O83052000","- Grapas en tiras","",4,"8305","","","","","",""
"83059000","O83059000","- Los demás, incluidas las partes","",4,"8305","","","","","",""
"8306","O8306","Campanas, campanillas, gongos y artículos similares, que no sean eléctricos, de metal común; estatuillas y demás artículos de adorno, de metal común; marcos para fotografías, grabados o similares, de metal común; espejos de metal común","",3,"83","","","","","",""
"83061000","O83061000","- Campanas, campanillas, gongos y artículos similares","",4,"8306","","","","","",""
"_830621","O830621","- Estatuillas y demás artículos de adorno","",4,"8306","","","","","",""
"83062100","O83062100","-- Plateados, dorados o platinados","",5,"830621","","","","","",""
"83062900","O83062900","-- Los demás","",5,"830629","","","","","",""
"83063000","O83063000","- Marcos para fotografías, grabados o similares; espejos","",4,"8306","","","","","",""
"8307","O8307","Tubos flexibles de metal común, incluso con sus accesorios","",3,"83","","","","","",""
"83071000","O83071000","- De hierro o acero","",4,"8307","","","","","",""
"83079000","O83079000","- De los demás metales comunes","",4,"8307","","","","","",""
"84831050","P84831050","-- Árboles articulados","",5,"848310","","","","","",""
"84831095","P84831095","-- Los demás","",5,"848310","","","","","",""
"84832000","P84832000","- Cajas de cojinetes con rodamientos incorporados","",4,"8483","","","","","",""
"848330","P848330","- Cajas de cojinetes sin rodamientos incorporados; cojinetes","",4,"8483","","","","","",""
"_84833030","P84833030","-- Cajas de cojinetes","",5,"848330","","","","","",""
"84833032","P84833032","--- Para rodamientos de cualquier clase","",6,"848330","","","","","",""
"84833038","P84833038","--- Las demás","",6,"848330","","","","","",""
"84833080","P84833080","-- Cojinetes","",5,"848330","","","","","",""
"848340","P848340","- Engranajes y ruedas de fricción (excepto las ruedas dentadas y demás órganos elementales de transmisión presentados aisladamente); husillos fileteados de bolas o rodillos; reductores, multiplicadores y variadores de velocidad, incluidos los convertidore","",4,"8483","","","","","",""
"_84834020","P84834020","-- Engranajes","",5,"848340","","","","","",""
"84834021","P84834021","--- Cilíndricos","",6,"848340","","","","","",""
"84834023","P84834023","--- Cónicos y cilindro-cónicos","",6,"848340","","","","","",""
"84834025","P84834025","--- De tornillos sin fin","",6,"848340","","","","","",""
"84834029","P84834029","--- Los demás","",6,"848340","","","","","",""
"84834030","P84834030","-- Husillos fileteados de bolas o rodillos","",5,"848340","","","","","",""
"_84834050","P84834050","-- Reductores, multiplicadores y variadores de velocidad","",5,"848340","","","","","",""
"84834051","P84834051","--- Reductores, multiplicadores y cajas de cambio","",6,"848340","","","","","",""
"84834059","P84834059","--- Los demás","",6,"848340","","","","","",""
"84834090","P84834090","-- Los demás","",5,"848340","","","","","",""
"848350","P848350","- Volantes y poleas, incluidos los motones","",4,"8483","","","","","",""
"84835020","P84835020","-- Coladas o moldeadas, de fundición, hierro o acero","",5,"848350","","","","","",""
"84835080","P84835080","-- Las demás","",5,"848350","","","","","",""
"848360","P848360","- Embragues y órganos de acoplamiento, incluidas las juntas de articulación","",4,"8483","","","","","",""
"84836020","P84836020","-- Coladas o moldeadas, de fundición, hierro o acero","",5,"848360","","","","","",""
"84836080","P84836080","-- Las demás","",5,"848360","","","","","",""
"848390","P848390","- Ruedas dentadas y demás órganos elementales de transmisión presentados aisladamente; partes","",4,"8483","","","","","",""
"84839020","P84839020","-- Partes de cajas de cojinetes para rodamientos de cualquier clase","",5,"848390","","","","","",""
"_84839080","P84839080","-- Las demás","",5,"848390","","","","","",""
"84839081","P84839081","--- Coladas o moldeadas, de fundición, hierro o acero","",6,"848390","","","","","",""
"84839089","P84839089","--- Las demás","",6,"848390","","","","","",""
"8484","P8484","Juntas metaloplásticas; surtidos de juntas o empaquetaduras de distinta composición presentados en bolsitas, sobres o envases análogos; juntas mecánicas de estanqueidad","",3,"84","","","","","",""
"84841000","P84841000","- Juntas metaloplásticas","",4,"8484","","","","","",""
"84842000","P84842000","- Juntas mecánicas de estanqueidad","",4,"8484","","","","","",""
"84849000","P84849000","- Los demás","",4,"8484","","","","","",""
"8485","P8485","Máquinas para fabricación aditiva","",3,"84","","","","","",""
"84851000","P84851000","- Por depósito de metal","",4,"8485","","","","","",""
"84852000","P84852000","- Por depósito de plástico o caucho","",4,"8485","","","","","",""
"848530","P848530","- Por depósito de yeso, cemento, cerámica o vidrio","",4,"8485","","","","","",""
"84853010","P84853010","-- Por depósito de yeso, cemento o cerámica","",5,"848530","","","","","",""
"84853090","P84853090","-- Las demás","",5,"848530","","","","","",""
"848580","P848580","- Las demás","",4,"8485","","","","","",""
"84858010","P84858010","-- Máquinas para la fabricación aditiva por depósito de arena, hormigón u otros productos minerales","",5,"848580","","","","","",""
"84858090","P84858090","-- Las demás","",5,"848580","","","","","",""
"848590","P848590","- Partes","",4,"8485","","","","","",""
"84859010","P84859010","-- Partes de máquinas de las subpartidas 84853010 o 84858010","",5,"848590","","","","","",""
"84859090","P84859090","-- Las demás","",5,"848590","","","","","",""
"8486","P8486","Máquinas y aparatos utilizados, exclusiva o principalmente, para la fabricación de semiconductores en forma de monocristales periformes u obleas («wafers»), dispositivos semiconductores, circuitos electrónicos integrados o dispositivos de visualización («","",3,"84","","","","","",""
"84861000","P84861000","- Máquinas y aparatos para la fabricación de semiconductores en forma de monocristales periformes u obleas («wafers»)","",4,"8486","","","","","",""
"84862000","P84862000","- Máquinas y aparatos para la fabricación de dispositivos semiconductores o circuitos electrónicos integrados","",4,"8486","","","","","",""
"84863000","P84863000","- Máquinas y aparatos para la fabricación de dispositivos de visualización («display») de pantalla plana","",4,"8486","","","","","",""
"84864000","P84864000","- Máquinas y aparatos descritos en la Nota 11 C) de este Capítulo","",4,"8486","","","","","",""
"84869000","P84869000","- Partes y accesorios","",4,"8486","","","","","",""
"8487","P8487","Partes de máquinas o aparatos, no expresadas ni comprendidas en otra parte de este capítulo, sin conexiones eléctricas, partes aisladas eléctricamente, bobinados, contactos ni otras características eléctricas","",3,"84","","","","","",""
"848710","P848710","- Hélices para barcos y sus paletas","",4,"8487","","","","","",""
"84871010","P84871010","-- De bronce","",5,"848710","","","","","",""
"84871090","P84871090","-- De otras materias","",5,"848710","","","","","",""
"848790","P848790","- Las demás","",4,"8487","","","","","",""
"84879040","P84879040","-- De fundición","",5,"848790","","","","","",""
"_84879050","P84879050","-- De hierro o acero","",5,"848790","","","","","",""
"84879051","P84879051","--- De acero colado o moldeado","",6,"848790","","","","","",""
