"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"6911","M6911","Vajilla y demás artículos de uso doméstico, higiene o tocador, de porcelana","",3,"69","","","","","",""
"69111000","M69111000","Artículos para el servicio de mesa o cocina","",5,"691110","","","","","",""
"69119000","M69119000","Los demás","",5,"691190","","","","","",""
"691200","M691200","Vajilla y demás artículos de uso doméstico, higiene o tocador, de cerámica (excepto de porcelana)","",4,"6912","","","","","",""
"69120010","M69120010","De barro ordinario","",5,"691200","","","","","",""
"69120030","M69120030","De gres","",5,"691200","","","","","",""
"69120050","M69120050","De loza o de barro fino","",5,"691200","","","","","",""
"69120090","M69120090","Los demás","",5,"691200","","","","","",""
"6913","M6913","Estatuillas y demás artículos para adorno, de cerámica","",3,"69","","","","","",""
"69131000","M69131000","De porcelana","",5,"691310","","","","","",""
"691390","M691390","Los demás","",4,"6913","","","","","",""
"69139010","M69139010","De barro ordinario","",5,"691390","","","","","",""
"_6913909","M6913909","Los demás","",,"","","","","","",""
"69139091","M69139091","De gres","",5,"691390","","","","","",""
"69139093","M69139093","De loza o de barro fino","",5,"691390","","","","","",""
"69139099","M69139099","Los demás","",5,"691390","","","","","",""
"6914","M6914","Las demás manufacturas de cerámica","",3,"69","","","","","",""
"69141000","M69141000","De porcelana","",5,"691410","","","","","",""
"691490","M691490","Las demás","",4,"6914","","","","","",""
"69149010","M69149010","De barro ordinario","",5,"691490","","","","","",""
"70","M70","CAPÍTULO 70 - VIDRIO Y SUS MANUFACTURAS","",2,"XIII","","","","","",""
"70010010","M70010010","Desperdicios y desechos de vidrio","",5,"700100","","","","","",""
"_7001009","M7001009","Vidrio en masa","",,"","","","","","",""
"70010091","M70010091","Vidrio óptico","",5,"700100","","","","","",""
"70010099","M70010099","Los demás","",5,"700100","","","","","",""
"70021000","M70021000","Bolas","",5,"700210","","","","","",""
"700220","M700220","Barras o varillas","",4,"7002","","","","","",""
"70022010","M70022010","De vidrio óptico","",5,"700220","","","","","",""
"70022090","M70022090","Los demás","",5,"700220","","","","","",""
"_7002310","M7002310","Tubos","",,"","","","","","",""
"70023100","M70023100","De cuarzo o demás sílices fundidos","",5,"700231","","","","","",""
"70023200","M70023200","De otro vidrio con un coeficiente de dilatación lineal inferior o igual a 5 × 10-6 por Kelvin, entre 0 °C y 300 °C","",5,"700232","","","","","",""
"70023900","M70023900","Los demás","",5,"700239","","","","","",""
"_70031","M70031","Placas y hojas, sin armar","",,"","","","","","",""
"700312","M700312","Coloreadas en la masa, opacificadas, chapadas o con capa absorbente, reflectante o antirreflectante","",4,"7003","","","","","",""
"70031210","M70031210","De vidrio óptico","",5,"700312","","","","","",""
"_7003129","M7003129","Las demás","",,"","","","","","",""
"70031291","M70031291","Con capa antirreflectante","",5,"700312","","","","","",""
"70031299","M70031299","Las demás","",5,"700312","","","","","",""
"700319","M700319","Las demás","",4,"7003","","","","","",""
"70031990","M70031990","Las demás","",5,"700319","","","","","",""
"70032000","M70032000","Placas y hojas, armadas","",5,"700320","","","","","",""
"70033000","M70033000","Perfiles","",5,"700330","","","","","",""
"700420","M700420","Vidrio coloreado en la masa, opacificado, chapado o con capa absorbente, reflectante o antirreflectante","",4,"7004","","","","","",""
"70042010","M70042010","Vidrio óptico","",5,"700420","","","","","",""
"_7004209","M7004209","Los demás","",,"","","","","","",""
"70042091","M70042091","Con capa antirreflectante","",5,"700420","","","","","",""
"70042099","M70042099","Los demás","",5,"700420","","","","","",""
"700490","M700490","Los demás vidrios","",4,"7004","","","","","",""
"70049010","M70049010","Vidrio óptico","",5,"700490","","","","","",""
"70049080","M70049080","Los demás","",5,"700490","","","","","",""
"700510","M700510","Vidrio sin armar con capa absorbente, reflectante o antirreflectante","",4,"7005","","","","","",""
"70051005","M70051005","Con capa antirreflectante","",5,"700510","","","","","",""
"_7005102","M7005102","Los demás, de espesor","",,"","","","","","",""
"70051025","M70051025","Inferior o igual a 3,5 mm","",5,"700510","","","","","",""
"70051030","M70051030","Superior a 3,5 mm pero inferior o igual a 4,5 mm","",5,"700510","","","","","",""
"70051080","M70051080","Superior a 4,5 mm","",5,"700510","","","","","",""
"73158210","O73158210","Con la mayor dimensión del material constitutivo de la sección transversal inferior o igual a 16 mm","",5,"731582","","","","","",""
"73158290","O73158290","Con la mayor dimensión del material constitutivo de la sección transversal superior a 16 mm","",5,"731582","","","","","",""
"73158900","O73158900","Las demás","",5,"731589","","","","","",""
"73159000","O73159000","Las demás partes","",5,"731590","","","","","",""
"73160000","O73160000","Anclas, rezones y sus partes, de fundición, hierro o acero","",5,"731600","","","","","",""
"731700","O731700","Puntas, clavos, chinchetas (chinches), grapas apuntadas, onduladas o biseladas, y artículos similares, de fundición, hierro o acero, incluso con cabeza de otras materias (excepto de cabeza de cobre)","",4,"7317","","","","","",""
"73170010","O73170010","Chinchetas (chinches)","",5,"731700","","","","","",""
"_731700191","O731700191","Los demás","",,"","","","","","",""
"_731700192","O731700192","De trefilería","",,"","","","","","",""
"73170020","O73170020","Puntas en batería, en bandas o en rollos","",5,"731700","","","","","",""
"73170040","O73170040","Puntas de acero templado con un contenido de carbono superior o igual al 0,5 % en peso","",5,"731700","","","","","",""
"_7317006","O7317006","Los demás","",,"","","","","","",""
"73170061","O73170061","Cincados","",5,"731700","","","","","",""
"73170069","O73170069","Los demás","",5,"731700","","","","","",""
"73170090","O73170090","Los demás","",5,"731700","","","","","",""
"_7318110","O7318110","Artículos roscados","",,"","","","","","",""
"73181100","O73181100","Tirafondos","",5,"731811","","","","","",""
"731812","O731812","Los demás tornillos para madera","",4,"7318","","","","","",""
"73181210","O73181210","De acero inoxidable","",5,"731812","","","","","",""
"73181290","O73181290","Los demás","",5,"731812","","","","","",""
"73181300","O73181300","Escarpias y armellas, roscadas","",5,"731813","","","","","",""
"731814","O731814","Tornillos taladradores","",4,"7318","","","","","",""
"73181410","O73181410","De acero inoxidable","",5,"731814","","","","","",""
"_7318149","O7318149","Los demás","",,"","","","","","",""
"73181491","O73181491","Tornillos para chapa","",5,"731814","","","","","",""
"81099000","O81099000","Los demás","",5,"810990","","","","","",""
"8110","O8110","Antimonio y sus manufacturas, incluidos los desperdicios y desechos","",3,"81","","","","","",""
"81101000","O81101000","Antimonio en bruto; polvo","",5,"811010","","","","","",""
"81102000","O81102000","Desperdicios y desechos","",5,"811020","","","","","",""
"81109000","O81109000","Los demás","",5,"811090","","","","","",""
"811100","O811100","Manganeso y sus manufacturas, incluidos los desperdicios y desechos","",4,"8111","","","","","",""
"_8111001","O8111001","Manganeso en bruto, desperdicios y desechos; polvo","",,"","","","","","",""
"81110019","O81110019","Desperdicios y desechos","",5,"811100","","","","","",""
"81110090","O81110090","Los demás","",5,"811100","","","","","",""
"_8112120","O8112120","Berilio","",,"","","","","","",""
"81121200","O81121200","En bruto; polvo","",5,"811212","","","","","",""
"81121300","O81121300","Desperdicios y desechos","",5,"811213","","","","","",""
"81121900","O81121900","Los demás","",5,"811219","","","","","",""
"_81122","O81122","Cromo","",,"","","","","","",""
"811221","O811221","En bruto; polvo","",4,"8112","","","","","",""
"81122110","O81122110","Aleaciones de cromo con un contenido de níquel superior al 10 % en peso","",5,"811221","","","","","",""
"81122190","O81122190","Los demás","",5,"811221","","","","","",""
"81122200","O81122200","Desperdicios y desechos","",5,"811222","","","","","",""
"81122900","O81122900","Los demás","",5,"811229","","","","","",""
"_8112510","O8112510","Talio","",,"","","","","","",""
"81125100","O81125100","En bruto; polvo","",5,"811251","","","","","",""
"81125200","O81125200","Desechos y desperdicios","",5,"811252","","","","","",""
"81125900","O81125900","Los demás","",5,"811259","","","","","",""
"_81129","O81129","Los demás","",,"","","","","","",""
"811292","O811292","En bruto; desperdicios y desechos; polvo","",4,"8112","","","","","",""
"_8112922","O8112922","Niobio (colombio), renio, galio, indio, vanadio, germanio","",,"","","","","","",""
"81129221","O81129221","Desperdicios y desechos","",5,"811292","","","","","",""
"81129231","O81129231","Niobio (colombio), renio","",5,"811292","","","","","",""
"81129281","O81129281","Indio","",5,"811292","","","","","",""
"81129289","O81129289","Galio","",5,"811292","","","","","",""
"81129291","O81129291","Vanadio","",5,"811292","","","","","",""
"81129295","O81129295","Germanio","",5,"811292","","","","","",""
"811299","O811299","Los demás","",4,"8112","","","","","",""
"81129930","O81129930","Niobio (colombio), renio","",5,"811299","","","","","",""
"81129970","O81129970","Galio, indio, vanadio","",5,"811299","","","","","",""
"81130020","O81130020","En bruto","",5,"811300","","","","","",""
"81130040","O81130040","Desperdicios y desechos","",5,"811300","","","","","",""
"81130090","O81130090","Los demás","",5,"811300","","","","","",""
"84713000","P84713000","Máquinas automáticas para tratamiento o procesamiento de datos, portátiles, de peso inferior o igual a 10 kg, que estén constituidas, al menos, por una unidad central de proceso, un teclado y un visualizador","",5,"847130","","","","","",""
"_8471410","P8471410","Las demás máquinas automáticas para tratamiento o procesamiento de datos","",,"","","","","","",""
"84714100","P84714100","Que incluyan en la misma envoltura, al menos, una unidad central de proceso y, aunque estén combinadas, una unidad de entrada y una de salida","",5,"847141","","","","","",""
"84714900","P84714900","Las demás presentadas en forma de sistemas","",5,"847149","","","","","",""
"84715000","P84715000","Unidades de proceso, excepto las de las subpartidas 8471 41 u 8471 49, aunque incluyan en la misma envoltura uno o dos de los tipos siguientes de unidades: unidad de memoria, unidad de entrada y unidad de salida","",5,"847150","","","","","",""
"847160","P847160","Unidades de entrada o salida, aunque incluyan unidades de memoria en la misma envoltura","",4,"8471","","","","","",""
"84716060","P84716060","Teclados","",5,"847160","","","","","",""
"84716070","P84716070","Las demás","",5,"847160","","","","","",""
"847170","P847170","Unidades de memoria","",4,"8471","","","","","",""
"84717020","P84717020","Unidades de memoria central","",5,"847170","","","","","",""
"_847170291","P847170291","Las demás","",,"","","","","","",""
"_847170292","P847170292","Unidades de memoria de disco","",,"","","","","","",""
"84717030","P84717030","Ópticas, incluidas las magneto-ópticas","",5,"847170","","","","","",""
"_8471705","P8471705","Las demás","",,"","","","","","",""
"84717070","P84717070","Las demás","",5,"847170","","","","","",""
"84717080","P84717080","Unidades de memoria de cinta","",5,"847170","","","","","",""
"84717098","P84717098","Las demás","",5,"847170","","","","","",""
"84719000","P84719000","Los demás","",5,"847190","","","","","",""
"84721000","P84721000","Copiadoras hectográficas, incluidas las mimeógrafos","",5,"847210","","","","","",""
"84723000","P84723000","Máquinas de clasificar, plegar, meter en sobres o colocar en fajas, correspondencia, máquinas de abrir, cerrar o precintar correspondencia y máquinas de colocar u obliterar los sellos (estampillas)","",5,"847230","","","","","",""
"847290","P847290","Los demás","",4,"8472","","","","","",""
"84729010","P84729010","Máquinas de clasificar, contar y encartuchar monedas","",5,"847290","","","","","",""
"84729030","P84729030","Cajeros automáticos","",5,"847290","","","","","",""
"84729070","P84729070","Los demás","",5,"847290","","","","","",""
"8473","P8473","Partes y accesorios (excepto los estuches, fundas y similares) identificables como destinados, exclusiva o principalmente, a las máquinas o aparatos de las partidas 8469 a 8472","",3,"84","","","","","",""
"_8473101","P8473101","Conjuntos electrónicos montados","",,"","","","","","",""
"84731011","P84731011","De máquinas de la subpartida 8469 00 10","",5,"847310","","","","","",""
"94051098","T94051098","Los demás","",5,"940510","","","","","",""
"940520","T940520","Lámparas eléctricas de cabecera, mesa, oficina o de pie","",4,"9405","","","","","",""
"_9405201","T9405201","De plástico","",,"","","","","","",""
"94052011","T94052011","Del tipo de las utilizadas para lámparas y tubos de incandescencia","",5,"940520","","","","","",""
"94052019","T94052019","Las demás","",5,"940520","","","","","",""
"94052030","T94052030","De cerámica","",5,"940520","","","","","",""
"_9405209","T9405209","De las demás materias","",,"","","","","","",""
"94052099","T94052099","Las demás","",5,"940520","","","","","",""
"94053000","T94053000","Guirnaldas eléctricas de los tipos utilizados en árboles de Navidad","",5,"940530","","","","","",""
"940540","T940540","Los demás aparatos eléctricos de alumbrado","",4,"9405","","","","","",""
"94054010","T94054010","Proyectores","",5,"940540","","","","","",""
"_940540301","T940540301","Los demás","",,"","","","","","",""
"_940540302","T940540302","De plástico","",,"","","","","","",""
"94054035","T94054035","De los tipos utilizados para tubos fluorescentes","",5,"940540","","","","","",""
"94054039","T94054039","Los demás","",5,"940540","","","","","",""
"_9405409","T9405409","De las demás materias","",,"","","","","","",""
"94054091","T94054091","De los tipos utilizados para lámparas y tubos de incandescencia","",5,"940540","","","","","",""
"94054099","T94054099","Los demás","",5,"940540","","","","","",""
"94055000","T94055000","Aparatos de alumbrado no eléctricos","",5,"940550","","","","","",""
"940560","T940560","Anuncios, letreros y placas indicadoras luminosos y artículos similares","",4,"9405","","","","","",""
"94056080","T94056080","De las demás materias","",5,"940560","","","","","",""
"_94059","T94059","Partes","",,"","","","","","",""
"940591","T940591","De vidrio","",4,"9405","","","","","",""
"6002","K6002","Tejidos de punto de anchura inferior o igual a 30 cm, con un contenido de hilados de elastómeros o de hilos de caucho superior o igual al 5 % en peso (excepto los de la partida 6001)","",3,"60","","","","","",""
"60024000","K60024000","Con un contenido de hilados de elástomeros superior o igual al 5 % en peso, sin hilos de caucho","",5,"600240","","","","","",""
"60029000","K60029000","Los demás","",5,"600290","","","","","",""
"6003","K6003","Tejidos de punto de anchura inferior o igual a 30 cm (excepto los de las partidas 6001 o 6002)","",3,"60","","","","","",""
"60031000","K60031000","De lana o pelo fino","",5,"600310","","","","","",""
"60032000","K60032000","De algodón","",5,"600320","","","","","",""
"600330","K600330","De fibras sintéticas","",4,"6003","","","","","",""
"60033010","K60033010","Encajes Raschel","",5,"600330","","","","","",""
"60033090","K60033090","Los demás","",5,"600330","","","","","",""
"60034000","K60034000","De fibras artificiales","",5,"600340","","","","","",""
"60039000","K60039000","Los demás","",5,"600390","","","","","",""
"6004","K6004","Tejidos de punto de anchura superior a 30 cm, con un contenido de hilados de elastómeros o de hilos de caucho superior o igual al 5 % en peso (excepto los de la partida 6001)","",3,"60","","","","","",""
"60041000","K60041000","Con un contenido de hilados de elastómeros superior o igual al 5 % en peso, sin hilos de caucho","",5,"600410","","","","","",""
"60049000","K60049000","Los demás","",5,"600490","","","","","",""
"_6005210","K6005210","De algodón","",,"","","","","","",""
"60052100","K60052100","Crudos o blanqueados","",5,"600521","","","","","",""
"60052200","K60052200","Teñidos","",5,"600522","","","","","",""
"60052300","K60052300","Con hilados de distintos colores","",5,"600523","","","","","",""
"60052400","K60052400","Estampados","",5,"600524","","","","","",""
"_60053","K60053","De fibras sintéticas","",,"","","","","","",""
"600531","K600531","Crudos o blanqueados","",4,"6005","","","","","",""
"60053110","K60053110","Para cortinas y visillos","",5,"600531","","","","","",""
"60053150","K60053150","Encajes Raschel (excepto para cortinas y visillos)","",5,"600531","","","","","",""
"60053190","K60053190","Los demás","",5,"600531","","","","","",""
"600532","K600532","Teñidos","",4,"6005","","","","","",""
"60053210","K60053210","Para cortinas y visillos","",5,"600532","","","","","",""
"60053290","K60053290","Los demás","",5,"600532","","","","","",""
"600533","K600533","Con hilados de distintos colores","",4,"6005","","","","","",""
"60053310","K60053310","Para cortinas y visillos","",5,"600533","","","","","",""
"60053350","K60053350","Encajes Raschel (excepto para cortinas y visillos)","",5,"600533","","","","","",""
"60053390","K60053390","Los demás","",5,"600533","","","","","",""
"600534","K600534","Estampados","",4,"6005","","","","","",""
"60053450","K60053450","Encajes Raschel (excepto para cortinas y visillos)","",5,"600534","","","","","",""
"60053490","K60053490","Los demás","",5,"600534","","","","","",""
"_6005410","K6005410","De fibras artificiales","",,"","","","","","",""
"60054100","K60054100","Crudos o blanqueados","",5,"600541","","","","","",""
"60054300","K60054300","Con hilados de distintos colores","",5,"600543","","","","","",""
"60054400","K60054400","Estampados","",5,"600544","","","","","",""
"9019","R9019","Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia; aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria","",3,"90","","","","","",""
"901910","R901910","Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia","",4,"9019","","","","","",""
"90191010","R90191010","Aparatos eléctricos de vibromasaje","",5,"901910","","","","","",""
"90191090","R90191090","Los demás","",5,"901910","","","","","",""
"90192000","R90192000","Aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimación y demás aparatos de terapia respiratoria","",5,"901920","","","","","",""
"902110","R902110","Artículos y aparatos de ortopedia o para fracturas","",4,"9021","","","","","",""
"90211010","R90211010","Artículos y aparatos de ortopedia","",5,"902110","","","","","",""
"90211090","R90211090","Artículos y aparatos para fracturas","",5,"902110","","","","","",""
"_90212","R90212","Artículos y aparatos de prótesis dental","",,"","","","","","",""
"902121","R902121","Dientes artificiales","",4,"9021","","","","","",""
"90212110","R90212110","De plástico","",5,"902121","","","","","",""
"90212190","R90212190","Los demás","",5,"902121","","","","","",""
"90212900","R90212900","Los demás","",5,"902129","","","","","",""
"_9021310","R9021310","Los demás artículos y aparatos de prótesis","",,"","","","","","",""
"90213100","R90213100","Prótesis articulares","",5,"902131","","","","","",""
"902139","R902139","Los demás","",4,"9021","","","","","",""
"90213910","R90213910","Prótesis oculares","",5,"902139","","","","","",""
"90213990","R90213990","Los demás","",5,"902139","","","","","",""
"90214000","R90214000","Audífonos (excepto sus partes y accesorios)","",5,"902140","","","","","",""
"90215000","R90215000","Estimuladores cardíacos (excepto sus partes y accesorios)","",5,"902150","","","","","",""
"902190","R902190","Los demás","",4,"9021","","","","","",""
"90219010","R90219010","Partes y accesorios de audífonos","",5,"902190","","","","","",""
"90219090","R90219090","Los demás","",5,"902190","","","","","",""
"_9022120","R9022120","Aparatos de rayos X, incluso para uso médico, quirúrgico, odontológico o veterinario, incluidos los aparatos de radiografía o radioterapia","",,"","","","","","",""
"90221200","R90221200","Aparatos de tomografía regidos por una máquina automática de tratamiento o procesamiento de datos","",5,"902212","","","","","",""
"90221300","R90221300","Los demás para uso odontológico","",5,"902213","","","","","",""
"90221400","R90221400","Los demás, para uso médico, quirúrgico o veterinario","",5,"902214","","","","","",""
"90221900","R90221900","Para otros usos","",5,"902219","","","","","",""
"90258040","R90258040","Electrónicos","",5,"902580","","","","","",""
"90258080","R90258080","Los demás","",5,"902580","","","","","",""
"90259000","R90259000","Partes y accesorios","",5,"902590","","","","","",""
"902610","R902610","Para medida o control del caudal o nivel de líquidos","",4,"9026","","","","","",""
"_9026102","R9026102","Electrónicos","",,"","","","","","",""
"90261021","R90261021","Caudalímetros","",5,"902610","","","","","",""
"90261029","R90261029","Los demás","",5,"902610","","","","","",""
"_9026108","R9026108","Los demás","",,"","","","","","",""
"90261081","R90261081","Caudalímetros","",5,"902610","","","","","",""
"90261089","R90261089","Los demás","",5,"902610","","","","","",""
"902620","R902620","Para medida o control de presión","",4,"9026","","","","","",""
"90262020","R90262020","Electrónicos","",5,"902620","","","","","",""
"_9026204","R9026204","Los demás","",,"","","","","","",""
"90262040","R90262040","Manómetros de espira o membrana manométrica metálica","",5,"902620","","","","","",""
"90262080","R90262080","Los demás","",5,"902620","","","","","",""
"902680","R902680","Los demás instrumentos y aparatos","",4,"9026","","","","","",""
"90268020","R90268020","Electrónicos","",5,"902680","","","","","",""
"90268080","R90268080","Los demás","",5,"902680","","","","","",""
"90269000","R90269000","Partes y accesorios","",5,"902690","","","","","",""
"06012010","B06012010","Plantas y raíces de achicoria","",5,"060120","","","","","",""
"0602","B0602","Las demás plantas vivas (incluidas sus raíces), esquejes e injertos; micelios","",3,"06","","","","","",""
"06022010","B06022010","Plantas de vid, injertadas o con raíces (barbados)","",5,"060220","","","","","",""
"07","B07","CAPÍTULO 7 - HORTALIZAS, PLANTAS, RAÍCES Y TUBÉRCULOS ALIMENTICIOS","",2,"II","","","","","",""
"07019050","B07019050","Tempranas, del 1 de enero al 30 de junio","",5,"070190","","","","","",""
"0703","B0703","Cebollas, chalotes, ajos, puerros y demás hortalizas aliáceas, frescos o refrigerados","",3,"07","","","","","",""
"_0710805","B0710805","Frutos de los géneros Capsicum o Pimenta","",,"","","","","","",""
"07108095","B07108095","Las demás","",5,"071080","","","","","",""
"0711","B0711","Hortalizas conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulfurosa o adicionada de otras sustancias para asegurar dicha conservación), pero todavía impropias para consumo inmediato","",3,"07","","","","","",""
"_0713310","B0713310","Judías (porotos, alubias, frijoles, fréjoles) ((Vigna spp., Phaseolus spp.)","",,"","","","","","",""
"07133200","B07133200","Judías (porotos, alubias, frijoles, fréjoles) Adzuki (Phaseolus o Vigna angularis)","",5,"071332","","","","","",""
"07135000","B07135000","Habas (Vicia faba var. major), haba caballar (Vicia faba var. equina) y haba menor (Vicia faba var. minor)","",5,"071350","","","","","",""
"0714","B0714","Raíces de mandioca (yuca), arrurruz o salep, aguaturmas (patacas), batatas (boniatos, camotes) y raíces y tubérculos similares ricos en fécula o inulina, frescos, refrigerados, congelados o secos, incluso troceados o en pellets; médula de sagú","",3,"07","","","","","",""
"07149011","B07149011","De los tipos utilizados para el consumo humano, en envases inmediatos con un contenido neto inferior o igual a 28 kg, ya sean frescos y enteros, congelados sin piel o incluso cortados en trozos","",5,"071490","","","","","",""
"0802","B0802","Los demás frutos de cáscara frescos o secos, incluso sin cáscara o mondados","",3,"08","","","","","",""
"080550","B080550","Limones (Citrus limon, Citrus limonum) y limas (Citrus aurantifolia, Citrus latifolia)","",4,"0805","","","","","",""
"08062030","B08062030","Pasas sultaninas","",5,"080620","","","","","",""
"08072000","B08072000","Papayas","",5,"080720","","","","","",""
"29369000","F29369000","Los demás, incluidos los concentrados naturales","",5,"293690","","","","","",""
"2937","F2937","Hormonas, prostaglandinas, tromboxanos y leucotrienos, naturales o reproducidos por síntesis; sus derivados y análogos estructurales, incluidos los polipéptidos de cadena modificada, utilizados principalmente como hormonas","",3,"29","","","","","",""
"29372200","F29372200","Derivados halogenados de las hormonas corticosteroides","",5,"293722","","","","","",""
"18062095","D18062095","Las demás","",5,"180620","","","","","",""
"18063210","D18063210","Con cereales, nueces u otros frutos","",5,"180632","","","","","",""
"10063065","B10063065","Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",5,"100630","","","","","",""
"10063096","B10063096","Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",5,"100630","","","","","",""
"10083000","B10083000","Alpiste","",5,"100830","","","","","",""
"11","B11","CAPÍTULO 11 - PRODUCTOS DE LA MOLINERÍA; MALTA; ALMIDÓN Y FÉCULA; INULINA; GLUTEN DE TRIGO","",2,"II","","","","","",""
"1102","B1102","Harina de cereales, excepto de trigo o de morcajo (tranquillón)","",3,"11","","","","","",""
"1103","B1103","Grañones, sémola y pellets, de cereales","",3,"11","","","","","",""
"84439191","P84439191","Coladas o moldeadas, de fundición, hierro o acero","",5,"844391","","","","","",""
"84439199","P84439199","Los demás","",5,"844391","","","","","",""
"844399","P844399","Los demás","",4,"8443","","","","","",""
"84439910","P84439910","Conjuntos electrónicos montados","",5,"844399","","","","","",""
"84439990","P84439990","Los demás","",5,"844399","","","","","",""
"844400","P844400","Máquinas para extrudir, estirar, texturar o cortar materia textil sintética o artificial","",4,"8444","","","","","",""
"84440010","P84440010","Máquinas para extrudir","",5,"844400","","","","","",""
"84440090","P84440090","Las demás","",5,"844400","","","","","",""
"8445","P8445","Máquinas para la preparación de materia textil; máquinas para hilar, doblar o retorcer materia textil y demás máquinas y aparatos para la fabricación de hilados textiles; máquinas para bobinar, incluidas las canilleras, o devanar materia textil y máquinas para la preparación de hilados textiles para su utilización en las máquinas de las partidas 8446 u 8447","",3,"84","","","","","",""
"_8445110","P8445110","Máquinas para la preparación de materia textil","",,"","","","","","",""
"84451100","P84451100","Cardas","",5,"844511","","","","","",""
"84451200","P84451200","Peinadoras","",5,"844512","","","","","",""
"84451300","P84451300","Mecheras","",5,"844513","","","","","",""
"84451900","P84451900","Las demás","",5,"844519","","","","","",""
"84452000","P84452000","Máquinas para hilar materia textil","",5,"844520","","","","","",""
"844530","P844530","Máquinas para doblar o retorcer materia textil","",4,"8445","","","","","",""
"84453010","P84453010","Para doblar materia textil","",5,"844530","","","","","",""
"84453090","P84453090","Para retorcer materia textil","",5,"844530","","","","","",""
"84459000","P84459000","Las demás","",5,"844590","","","","","",""
"8446","P8446","Telares","",3,"84","","","","","",""
"84461000","P84461000","Para tejidos de anchura inferior o igual a 30 cm","",5,"844610","","","","","",""
"_8446210","P8446210","Para tejidos de anchura superior a 30 cm, de lanzadera","",,"","","","","","",""
"84462100","P84462100","De motor","",5,"844621","","","","","",""
"84462900","P84462900","Los demás","",5,"844629","","","","","",""
"_8447110","P8447110","Máquinas circulares de tricotar","",,"","","","","","",""
"84471100","P84471100","Con cilindro de diámetro inferior o igual a 165 mm","",5,"844711","","","","","",""
"84471200","P84471200","Con cilindro de diámetro superior a 165 mm","",5,"844712","","","","","",""
"844720","P844720","Máquinas rectilíneas de tricotar; máquinas de coser por cadeneta","",4,"8447","","","","","",""
"84472020","P84472020","Telares de urdimbres, incluidos los Raschel; máquinas de coser por cadeneta","",5,"844720","","","","","",""
"84472080","P84472080","Las demás","",5,"844720","","","","","",""
"84479000","P84479000","Las demás","",5,"844790","","","","","",""
"_8448110","P8448110","Máquinas y aparatos auxiliares para las máquinas de las partidas 8444, 8445, 8446 u 8447","",,"","","","","","",""
"84481100","P84481100","Maquinitas para lizos mecanismos Jacquard; reductoras, perforadoras y copiadoras de cartones; máquinas para unir los cartones después de perforados","",5,"844811","","","","","",""
"84481900","P84481900","Los demás","",5,"844819","","","","","",""
"84482000","P84482000","Partes y accesorios de las máquinas de la partida 8444 o de sus máquinas o aparatos auxiliares","",5,"844820","","","","","",""
"_8448310","P8448310","Partes y accesorios de las máquinas de la partida 8445 o de sus máquinas o aparatos auxiliares","",,"","","","","","",""
"84483100","P84483100","Guarniciones de cardas","",5,"844831","","","","","",""
"84483200","P84483200","De máquinas para la preparación de materia textil","",5,"844832","","","","","",""
"84483300","P84483300","Husos y sus aletas, anillos y cursores","",5,"844833","","","","","",""
"84483900","P84483900","Los demás","",5,"844839","","","","","",""
"84484200","P84484200","Peines, lizos y cuadros de lizos","",5,"844842","","","","","",""
"84484900","P84484900","Los demás","",5,"844849","","","","","",""
"_8448510","P8448510","Partes y accesorios de máquinas o aparatos de la partida 8447 o de sus máquinas o aparatos auxiliares","",,"","","","","","",""
"84485110","P84485110","Platinas","",5,"844851","","","","","",""
"84485190","P84485190","Los demás","",5,"844851","","","","","",""
"84485900","P84485900","Los demás","",5,"844859","","","","","",""
"_8452210","P8452210","Las demás máquinas de coser","",,"","","","","","",""
"84522100","P84522100","Unidades automáticas","",5,"845221","","","","","",""
"84522900","P84522900","Las demás","",5,"845229","","","","","",""
"845230","P845230","Agujas para máquinas de coser","",4,"8452","","","","","",""
"84523010","P84523010","De talón achaflanado a un lado","",5,"845230","","","","","",""
"84523090","P84523090","Las demás","",5,"845230","","","","","",""
"85279119","P85279119","Los demás","",5,"852791","","","","","",""
"_8527913","P8527913","Los demás","",,"","","","","","",""
"85279135","P85279135","De sistema de lectura por rayos láser","",5,"852791","","","","","",""
"_8527919","P8527919","Los demás","",,"","","","","","",""
"85279191","P85279191","De casetes con sistema de lectura analógico y digital","",5,"852791","","","","","",""
"85279199","P85279199","Los demás","",5,"852791","","","","","",""
"852792","P852792","Sin combinar con grabador o reproductor de sonido, pero combinados con reloj","",4,"8527","","","","","",""
"85279210","P85279210","Radiodespertadores","",5,"852792","","","","","",""
"85279290","P85279290","Los demás","",5,"852792","","","","","",""
"85279900","P85279900","Los demás","",5,"852799","","","","","",""
