"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"4696","44696","Parts for the goods of subclasses 46910, 46921 and 46929; electrical parts n.e.c. of machinery or apparatus",4,"","469","","","","","",
"46960","446960","Parts for the goods of subclasses 46910, 46921 and 46929; electrical parts n.e.c. of machinery or apparatus",5,"","4696","","","","","",
"47","447","Radio, television and communication equipment and apparatus",2,"","4","","","","","",
"471","4471","Electronic valves and tubes; electronic components; parts thereof",3,"","47","","","","","",
"4711","44711","Electrical capacitors",4,"","471","","","","","",
"47110","447110","Electrical capacitors",5,"","4711","","","","","",
"4712","44712","Electrical resistors (except heating resistors)",4,"","471","","","","","",
"47120","447120","Electrical resistors (except heating resistors)",5,"","4712","","","","","",
"4713","44713","Printed circuits",4,"","471","","","","","",
"47130","447130","Printed circuits",5,"","4713","","","","","",
"4714","44714","Thermionic, cold cathode or photo-cathode valves and tubes (including cathode ray tubes)",4,"","471","","","","","",
"47140","447140","Thermionic, cold cathode or photo-cathode valves and tubes (including cathode ray tubes)",5,"","4714","","","","","",
"4715","44715","Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting diodes; mounted piezo-electric crystals",4,"","471","","","","","",
"47150","447150","Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting diodes; mounted piezo-electric crystals",5,"","4715","","","","","",
"4716","44716","Electronic integrated circuits",4,"","471","","","","","",
"47160","447160","Electronic integrated circuits",5,"","4716","","","","","",
"4717","44717","Parts for the goods of classes 4711, 4712 and 4714 to 4716",4,"","471","","","","","",
"47171","447171","Parts for the goods of subclass 47110",5,"","4717","","","","","",
"47172","447172","Parts for the goods of subclass 47120",5,"","4717","","","","","",
"47173","447173","Parts for the goods of subclasses 47140 to 47160",5,"","4717","","","","","",
"472","4472","Television and radio transmitters; television, video and digital cameras; telephone sets",3,"","47","","","","","",
"4721","44721","Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders",4,"","472","","","","","",
"47211","447211","Transmission apparatus incorporating reception apparatus",5,"","4721","","","","","",
"47212","447212","Transmission apparatus not incorporating reception apparatus",5,"","4721","","","","","",
"47213","447213","Television cameras",5,"","4721","","","","","",
"47214","447214","Video camera recorders",5,"","4721","","","","","",
"47215","447215","Digital cameras",5,"","4721","","","","","",
"4722","44722","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network)",4,"","472","","","","","",
"47221","447221","Line telephone sets with cordless handsets",5,"","4722","","","","","",
"47222","447222","Telephones for cellular networks or for other wireless networks",5,"","4722","","","","","",
"47223","447223","Other telephone sets and apparatus for transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network)",5,"","4722","","","","","",
"473","4473","Radio broadcast and television receivers; apparatus for sound and video recording and reproducing; microphones, loudspeakers, amplifiers, etc.",3,"","47","","","","","",
"4731","44731","Radio broadcast and television receivers",4,"","473","","","","","",
"47311","447311","Radio broadcast receivers (except of a kind used in motor vehicles), whether or not combined with sound recording or reproducing apparatus or a clock",5,"","4731","","","","","",
"47312","447312","Radio broadcast receivers not capable of operating without an external source of power, of a kind used in motor vehicles",5,"","4731","","","","","",
"47313","447313","Television receivers, whether or not combined with radio-broadcast receivers or sound or video recording or reproducing apparatus",5,"","4731","","","","","",
"47314","447314","Monitors and projectors, not incorporating television reception apparatus and not principally used in an automatic data processing system",5,"","4731","","","","","",
"47315","447315","Monitors and projectors, principally used in an automatic data processing system",5,"","4731","","","","","",
"4732","44732","Apparatus for sound and video recording and reproducing",4,"","473","","","","","",
"47321","447321","Sound recording or reproducing apparatus",5,"","4732","","","","","",
"47323","447323","Video recording or reproducing apparatus",5,"","4732","","","","","",
"4733","44733","Microphones and stands therefor; loudspeakers; headphones, earphones and combined microphone/speaker sets; audio-frequency electric amplifiers; electric sound amplifier sets",4,"","473","","","","","",
"47330","447330","Microphones and stands therefor; loudspeakers; headphones, earphones and combined microphone/speaker sets; audio-frequency electric amplifiers; electric sound amplifier sets",5,"","4733","","","","","",
"474","4474","Parts for the goods of classes 4721 to 4733 and 4822",3,"","47","","","","","",
"4740","44740","Parts for the goods of classes 4721 to 4733 and 4822",4,"","474","","","","","",
"47401","447401","Parts for the goods of subclasses 47221 to 47223",5,"","4740","","","","","",
"47402","447402","Parts for the goods of subclasses 47321, 47323 and 47330",5,"","4740","","","","","",
"47403","447403","Parts for the goods of subclasses 47211 to 47213, 47311 to 47315 and 48220",5,"","4740","","","","","",
"475","4475","Disks, tapes, solid-state non-volatile storage devices and other media, not recorded",3,"","47","","","","","",
"4753","44753","Magnetic media, not recorded, except cards with a magnetic stripe",4,"","475","","","","","",
"47530","447530","Magnetic media, not recorded, except cards with a magnetic stripe",5,"","4753","","","","","",
"4754","44754","Optical media, not recorded",4,"","475","","","","","",
"47540","447540","Optical media, not recorded",5,"","4754","","","","","",
"4755","44755","Solid-state non-volatile storage devices",4,"","475","","","","","",
"47550","447550","Solid-state non-volatile storage devices",5,"","4755","","","","","",
"4759","44759","Other recording media, including matrices and masters for the production of disks",4,"","475","","","","","",
"47590","447590","Other recording media, including matrices and masters for the production of disks",5,"","4759","","","","","",
"476","4476","Audio, video and other disks, tapes and other physical media, recorded",3,"","47","","","","","",
"4761","44761","Musical audio disks, tapes or other physical media",4,"","476","","","","","",
"47610","447610","Musical audio disks, tapes or other physical media",5,"","4761","","","","","",
"4762","44762","Films and other video content on disks, tape or other physical media",4,"","476","","","","","",
"47620","447620","Films and other video content on disks, tape or other physical media",5,"","4762","","","","","",
"4769","44769","Other recorded disks, tapes or other physical media",4,"","476","","","","","",
"47691","447691","Audio books on disk, tape or other physical media",5,"","4769","","","","","",
"47692","447692","Text-based disks, tapes or other physical media",5,"","4769","","","","","",
"47699","447699","Other non-musical audio disks and tapes",5,"","4769","","","","","",
"478","4478","Packaged software",3,"","47","","","","","",
"4781","44781","Systems software, packaged",4,"","478","","","","","",
"47811","447811","Operating systems, packaged",5,"","4781","","","","","",
"47812","447812","Network software, packaged",5,"","4781","","","","","",
"47813","447813","Database management software, packaged",5,"","4781","","","","","",
"47814","447814","Development tools and programming languages software, packaged",5,"","4781","","","","","",
"4782","44782","Application software, packaged",4,"","478","","","","","",
"47821","447821","General business productivity and home use applications, packaged",5,"","4782","","","","","",
"47822","447822","Computer game software, packaged",5,"","4782","","","","","",
"47829","447829","Other application software, packaged",5,"","4782","","","","","",
"479","4479","Cards with magnetic strips or chip",3,"","47","","","","","",
"4791","44791","Cards with a magnetic stripe",4,"","479","","","","","",
"47910","447910","Cards with a magnetic stripe",5,"","4791","","","","","",
"4792","44792","""Smart cards""",4,"","479","","","","","",
"47920","447920","""Smart cards""",5,"","4792","","","","","",
"48","448","Medical appliances, precision and optical instruments, watches and clocks",2,"","4","","","","","",
"481","4481","Medical and surgical equipment and orthopaedic appliances",3,"","48","","","","","",
"4811","44811","Apparatus based on the use of X-rays or of alpha, beta or gamma radiations",4,"","481","","","","","",
"48110","448110","Apparatus based on the use of X-rays or of alpha, beta or gamma radiations",5,"","4811","","","","","",
"4812","44812","Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical, dental or veterinary sciences",4,"","481","","","","","",
"48121","448121","Electro-diagnostic apparatus, used in medical, surgical, dental or veterinary sciences",5,"","4812","","","","","",
"48122","448122","Ultra-violet or infra-red ray apparatus, used in medical, surgical, dental or veterinary sciences",5,"","4812","","","","","",
"4813","44813","Other instruments and appliances (except syringes, needles and the like), used in dental sciences",4,"","481","","","","","",
"48130","448130","Other instruments and appliances (except syringes, needles and the like), used in dental sciences",5,"","4813","","","","","",
"4814","44814","Medical, surgical or laboratory sterilizers",4,"","481","","","","","",
"48140","448140","Medical, surgical or laboratory sterilizers",5,"","4814","","","","","",
"4815","44815","Other instruments and appliances used in medical, surgical or veterinary sciences (including syringes, needles, catheters, cannulae, ophthalmic instruments and appliances n.e.c. and electro-medical apparatus n.e.c.)",4,"","481","","","","","",
"48150","448150","Other instruments and appliances used in medical, surgical or veterinary sciences (including syringes, needles, catheters, cannulae, ophthalmic instruments and appliances n.e.c. and electro-medical apparatus n.e.c.)",5,"","4815","","","","","",
"4816","44816","Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus; other breathing appliances and gas masks (excluding protective masks having neither mechanical parts nor replaceable filters)",4,"","481","","","","","",
"48160","448160","Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus; other breathing appliances and gas masks (excluding protective masks having neither mechanical parts nor replaceable filters)",5,"","4816","","","","","",
"4817","44817","Orthopaedic appliances; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability",4,"","481","","","","","",
"48171","448171","Orthopaedic appliances; splints and other fracture appliances; artificial parts of the body",5,"","4817","","","","","",
"48172","448172","Hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability",5,"","4817","","","","","",
"4818","44818","Medical, surgical, dental or veterinary furniture; barbers' chairs and similar chairs, having rotating as well as both reclining and elevating movements",4,"","481","","","","","",
"48180","448180","Medical, surgical, dental or veterinary furniture; barbers' chairs and similar chairs, having rotating as well as both reclining and elevating movements",5,"","4818","","","","","",
"482","4482","Instruments and appliances for measuring, checking, testing, navigating and other purposes, except optical instruments; industrial process control equipment; parts and accessories thereof",3,"","48","","","","","",
"4821","44821","Navigational, meteorological, geophysical and similar instruments and appliances",4,"","482","","","","","",
"48211","448211","Direction finding compasses; other navigational instruments and appliances",5,"","4821","","","","","",
"48212","448212","Rangefinders, theodolites and tachymeters (tacheometers) and levels",5,"","4821","","","","","",
"48219","448219","Other surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances",5,"","4821","","","","","",
"4822","44822","Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",4,"","482","","","","","",
"48220","448220","Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",5,"","4822","","","","","",
"4823","44823","Precision balances; instruments for drawing, calculating, measuring length, etc.",4,"","482","","","","","",
"48231","448231","Balances with a sensitivity of 5 cg or better",5,"","4823","","","","","",
"48232","448232","Drafting tables and machines, and other drawing, marking-out or mathematical calculating instruments",5,"","4823","","","","","",
"48233","448233","Instruments for measuring length, for use in the hand (including measuring rods and tapes, micrometers and callipers) n.e.c.",5,"","4823","","","","","",
"4824","44824","Instruments and apparatus for measuring or checking electrical quantities, except electricity production or supply meters; instruments and apparatus for measuring or detecting ionizing radiations",4,"","482","","","","","",
"48241","448241","Instruments and apparatus for measuring or detecting ionizing radiations",5,"","4824","","","","","",
"48242","448242","Cathode-ray oscilloscopes and cathode-ray oscillographs",5,"","4824","","","","","",
"48243","448243","Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for measuring or checking voltage, current, resistance or power, without a recording device (except electricity production or supply meters)",5,"","4824","","","","","",
"48244","448244","Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for telecommunications",5,"","4824","","","","","",
"48249","448249","Instruments and apparatus for measuring or checking electrical quantities n.e.c.",5,"","4824","","","","","",
"4825","44825","Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases except navigational, hydrological or meteorological instruments and appliances, gas or liquid supply meters, and automatic regulating or controlling instruments and apparatus for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or the like, or for measuring or checking quantities of heat, sound or light",4,"","482","","","","","",
"48251","448251","Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers",5,"","4825","","","","","",
"48252","448252","Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases, except navigational, hydrological or meteorological instruments and appliances, gas or liquid supply meters and automatic regulating or controlling instruments and apparatus",5,"","4825","","","","","",
"48253","448253","Instruments and apparatus for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or the like, or for measuring or checking quantities of heat, sound or light",5,"","4825","","","","","",
"4826","44826","Other measuring, checking and testing instruments and appliances",4,"","482","","","","","",
"48261","448261","Microscopes (except optical microscopes) and diffraction apparatus",5,"","4826","","","","","",
"48262","448262","Machines and appliances for testing the mechanical properties of materials",5,"","4826","","","","","",
"48263","448263","Gas, liquid or electricity supply or production meters",5,"","4826","","","","","",
"48264","448264","Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, except hydrographic and meteorological instruments; stroboscopes",5,"","4826","","","","","",
"48266","448266","Automatic regulating or controlling instruments and apparatus, hydraulic or pneumatic",5,"","4826","","","","","",
"48269","448269","Measuring, checking, regulating or controlling instruments, appliances and machines n.e.c.",5,"","4826","","","","","",
"4828","44828","Parts and accessories for the goods of classes 4821 and 4823 to 4826",4,"","482","","","","","",
"48281","448281","Parts and accessories for the goods of subclasses 48211, 48212, 48232 and 48233, 48241 to 48249, 48251 to 48253; microtomes; parts and accessories n.e.c., for optical, photographic, cinematographic, precision, medical or surgical machines, instruments, apparatus and appliances",5,"","4828","","","","","",
"48282","448282","Parts and accessories for the goods of subclass 48261",5,"","4828","","","","","",
"48283","448283","Parts and accessories for the goods of subclasses 48263 and 48264",5,"","4828","","","","","",
"48284","448284","Parts and accessories for the goods of subclasses 48266 and 48269",5,"","4828","","","","","",
"48285","448285","Parts and accessories for the goods of subclass 48262",5,"","4828","","","","","",
"43942","443942","Parts of centrifuges, including centrifugal dryers; parts of filtering or purifying machinery and apparatus for liquids or gases",5,"","4394","","","","","",
"43943","443943","Parts for the goods of subclasses 43922, 43923 and 43933; weighing machine weights; parts of agricultural or horticultural mechanical appliances for projecting, dispersing or spraying liquids or powders",5,"","4394","","","","","",
"43944","443944","Parts n.e.c. of dish washing machines; parts of machinery for cleaning or drying bottles or other containers; parts of machinery for filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags or other containers and of machinery for aerating beverages; parts of other packing or wrapping machinery",5,"","4394","","","","","",
"43949","443949","Machinery parts, non-electrical n.e.c.",5,"","4394","","","","","",
"44","444","Special-purpose machinery",2,"","4","","","","","",
"441","4441","Agricultural or forestry machinery and parts thereof",3,"","44","","","","","",
"4411","44411","Soil machinery (Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers)",4,"","441","","","","","",
"44111","444111","Ploughs",5,"","4411","","","","","",
"44112","444112","Harrows, scarifies, cultivators, weeders and hoes",5,"","4411","","","","","",
"44113","444113","Seeders, planters and transplanters",5,"","4411","","","","","",
"44114","444114","Manure spreaders and fertilizer distributors",5,"","4411","","","","","",
"44115","444115","Parts of soil machinery",5,"","4411","","","","","",
"44119","444119","Other soil machinery, n.e.c.",5,"","4411","","","","","",
"4412","44412","Harvester and threshers; machines for cleaning, sorting or grading agricultural products",4,"","441","","","","","",
"44121","444121","Mowers for lawns, parks or sportsgrounds",5,"","4412","","","","","",
"44122","444122","Combine harvester / threshers",5,"","4412","","","","","",
"44123","444123","Other mowers, including cutter bars for tractor mounting",5,"","4412","","","","","",
"44124","444124","Other haymaking machinery",5,"","4412","","","","","",
"44125","444125","Straw or fodder balers, including pickup balers",5,"","4412","","","","","",
"44126","444126","Root or tuber harvesting machines",5,"","4412","","","","","",
"44127","444127","Machines for cleaning, sorting or grading eggs, fruits or other agricultural produce",5,"","4412","","","","","",
"44128","444128","Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables",5,"","4412","","","","","",
"44129","444129","Other harvesting and threshing machinery, n.e.c.; parts for harvesting, threshing and grading machinery",5,"","4412","","","","","",
"4413","44413","Milking and dairy machines",4,"","441","","","","","",
"44131","444131","Milking machines",5,"","4413","","","","","",
"44132","444132","Dairy machinery",5,"","4413","","","","","",
"44139","444139","Parts of milking and dairy machines, n.e.c.",5,"","4413","","","","","",
"4414","44414","Agricultural tractors",4,"","441","","","","","",
"44141","444141","Pedestrian controlled tractors",5,"","4414","","","","","",
"44142","444142","Track-laying tractors",5,"","4414","","","","","",
"44149","444149","Other agricultural tractors",5,"","4414","","","","","",
"4415","44415","Mechanical appliances for projecting, dispersing or spraying liquids or powders for agriculture or horticulture",4,"","441","","","","","",
"44150","444150","Mechanical appliances for projecting, dispersing or spraying liquids or powders for agriculture or horticulture",5,"","4415","","","","","",
"4416","44416","Self-loading or self-unloading trailers and semi-trailers for agricultural purposes",4,"","441","","","","","",
"44160","444160","Self-loading or self-unloading trailers and semi-trailers for agricultural purposes",5,"","4416","","","","","",
"4419","44419","Other agricultural machinery",4,"","441","","","","","",
"44191","444191","Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices or similar beverages",5,"","4419","","","","","",
"44192","444192","Machinery for preparing animal feeding stuffs",5,"","4419","","","","","",
"44193","444193","Poultry incubators and brooders",5,"","4419","","","","","",
"44194","444194","Poultry-keeping machinery",5,"","4419","","","","","",
"44198","444198","Other agricultural machinery n.e.c.",5,"","4419","","","","","",
"44199","444199","Parts of agricultural machinery",5,"","4419","","","","","",
"442","4442","Machine-tools and parts and accessories thereof",3,"","44","","","","","",
"4421","44421","Machine-tools for working metal; machine-tools for working any material by laser or similar process",4,"","442","","","","","",
"44211","444211","Machine-tools for working any material by removal of material, by laser or other light or photon beam, ultra-sonic, electro-discharge, electro-chemical, electron beam, ionic beam or plasma arc processes, water-jet cutting machines",5,"","4421","","","","","",
"44212","444212","Machining centres, unit construction machines (single station) and multi-station transfer machines, for working metal",5,"","4421","","","","","",
"44213","444213","Lathes for removing metal",5,"","4421","","","","","",
"44214","444214","Machine-tools for drilling, boring or milling metal",5,"","4421","","","","","",
"44215","444215","Machine-tools for threading or tapping by removing metal, except lathes and way-type unit head machines",5,"","4421","","","","","",
"44216","444216","Machine-tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products; machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal, sintered metal carbides or cermets n.e.c.",5,"","4421","","","","","",
"44217","444217","Machine-tools for working metal by forging, hammering or die-stamping; machine-tools for working metal by bending, folding, straightening, flattening, shearing, punching or notching; other presses for working metal or metal carbides",5,"","4421","","","","","",
"44218","444218","Machine-tools n.e.c. for working metal, sintered metal carbides or cermets, without removing material",5,"","4421","","","","","",
"4422","44422","Machine-tools for working stone, ceramics and the like, and for working wood, bone, hard plastics and the like; presses for the manufacture of particle board and the like",4,"","442","","","","","",
"44221","444221","Machine-tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",5,"","4422","","","","","",
"44222","444222","Machine-tools for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; presses for the manufacture of particle board or fibre building board of wood or other ligneous materials and other machinery for treating wood or cork",5,"","4422","","","","","",
"4423","44423","Tools for working in the hand, powered",4,"","442","","","","","",
"44231","444231","Tools for working in the hand, pneumatic, hydraulic or with self-contained non-electric motor",5,"","4423","","","","","",
"44232","444232","Electromechanical tools for working in the hand, with self-contained electric motor",5,"","4423","","","","","",
"4424","44424","Machinery and apparatus for soldering, brazing or welding; gas-operated surface tempering machines and appliances; electric machines and apparatus for hot spraying of metals or sintered metal carbides",4,"","442","","","","","",
"44241","444241","Electrical machinery and apparatus for soldering, brazing or welding; electric machines and apparatus for hot spraying of metals or sintered metal carbides",5,"","4424","","","","","",
"44242","444242","Non-electrical machinery and apparatus for soldering, brazing or welding; gas-operated surface tempering machines and appliances",5,"","4424","","","","","",
"4425","44425","Tool holders; parts and accessories for the goods of classes 4421 to 4424",4,"","442","","","","","",
"44251","444251","Tool holders, self-opening dieheads, work holders, dividing heads and other special attachments for machine-tools; tool-holders for any type of tool for working in the hand; other parts and accessories for the goods of class 4421",5,"","4425","","","","","",
"44252","444252","Parts and accessories for the goods of subclass 44221; parts and accessories of machine tools for working wood, bone, hard plastics and the like",5,"","4425","","","","","",
"44253","444253","Parts for the goods of subclasses 44231 and 44232",5,"","4425","","","","","",
"44255","444255","Parts for the goods of subclass 44241",5,"","4425","","","","","",
"44256","444256","Parts for the goods of subclass 44242",5,"","4425","","","","","",
"443","4443","Machinery for metallurgy and parts thereof",3,"","44","","","","","",
"4431","44431","Converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries; metal-rolling mills",4,"","443","","","","","",
"44310","444310","Converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries; metal-rolling mills",5,"","4431","","","","","",
"4432","44432","Parts for the goods of subclass 44310 (including rolls for rolling mills)",4,"","443","","","","","",
"44320","444320","Parts for the goods of subclass 44310 (including rolls for rolling mills)",5,"","4432","","","","","",
"444","4444","Machinery for mining, quarrying and construction, and parts thereof",3,"","44","","","","","",
"4441","44441","Continuous-action elevators and conveyors, for goods or materials, specially designed for underground use; coal or rock cutters and tunnelling machinery; other boring and sinking machinery",4,"","444","","","","","",
"44411","444411","Continuous-action elevators and conveyors, for goods or materials, specially designed for underground use",5,"","4441","","","","","",
"44412","444412","Coal or rock cutters and tunnelling machinery; other boring and sinking machinery",5,"","4441","","","","","",
"4442","44442","Other moving, grading, levelling, scraping, excavating, tamping, compacting or extracting machinery, self-propelled, for earth, minerals or ores (including bulldozers, mechanical shovels and road rollers)",4,"","444","","","","","",
"44421","444421","Bulldozers and angledozers, self-propelled",5,"","4442","","","","","",
"44422","444422","Graders and levellers, self-propelled",5,"","4442","","","","","",
"44423","444423","Scrapers, self-propelled",5,"","4442","","","","","",
"44424","444424","Tamping machines and road rollers, self-propelled",5,"","4442","","","","","",
"44425","444425","Front-end shovel loaders, self-propelled",5,"","4442","","","","","",
"44426","444426","Mechanical shovels, excavators and shovel loaders, self-propelled, with a 360-degree revolving superstructure, except front-end shovel loaders",5,"","4442","","","","","",
"44427","444427","Mechanical shovels, excavators and shovel loaders, except front-end shovel loaders and machinery with a 360-degree revolving superstructure; moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery n.e.c., self-propelled, for earth, minerals or ores",5,"","4442","","","","","",
"44428","444428","Dumpers designed for off-highway use",5,"","4442","","","","","",
"44429","444429","Bulldozer or angledozer blades",5,"","4442","","","","","",
"4443","44443","Pile-drivers and pile-extractors; snow-ploughs and snow-blowers; other moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery, not self-propelled, for earth, minerals or ores; machinery n.e.c. for public works, building or the like",4,"","444","","","","","",
"44430","444430","Pile-drivers and pile-extractors; snow-ploughs and snow-blowers; other moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery, not self-propelled, for earth, minerals or ores; machinery n.e.c. for public works, building or the like",5,"","4443","","","","","",
"4444","44444","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid form; machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cements, plastering materials or other mineral products in powder or paste form; machines for forming foundry moulds of sand",4,"","444","","","","","",
"44440","444440","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid form; machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cements, plastering materials or other mineral products in powder or paste form; machines for forming foundry moulds of sand",5,"","4444","","","","","",
"4446","44446","Parts for the goods of classes 4441 to 4444",4,"","444","","","","","",
"44461","444461","Parts n.e.c. of boring or sinking machinery and of derricks, cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane; parts n.e.c. of moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery for earth, minerals or ores; parts of pile-drivers and pile-extractors; parts of snow-ploughs and snow-blowers",5,"","4446","","","","","",
"44462","444462","Parts for the goods of subclass 44440",5,"","4446","","","","","",
"445","4445","Machinery for food, beverage and tobacco processing, and parts thereof",3,"","44","","","","","",
"4451","44451","Machinery for the food, beverage and tobacco industries",4,"","445","","","","","",
"44511","444511","Cream separators",5,"","4451","","","","","",
"44513","444513","Machinery used in the milling industry or for the working of cereals or dried leguminous vegetables other than farm-type machinery",5,"","4451","","","","","",
"44515","444515","Bakery ovens, non-electric; machinery for making hot drinks or for cooking or heating food, except domestic type machines",5,"","4451","","","","","",
"44516","444516","Machinery n.e.c. for the industrial preparation or manufacture of food or drink (including fats or oils)",5,"","4451","","","","","",
"44517","444517","Machinery n.e.c. for processing tobacco",5,"","4451","","","","","",
"44518","444518","Dryers for agricultural products",5,"","4451","","","","","",
"4452","44452","Parts for the goods of class 4451",4,"","445","","","","","",
"44522","444522","Parts of machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; parts n.e.c. for the goods of subclasses 44513 and 44516",5,"","4452","","","","","",
"44523","444523","Parts n.e.c. of machinery for processing tobacco",5,"","4452","","","","","",
"446","4446","Machinery for textile, apparel and leather production, and parts thereof",3,"","44","","","","","",
"4461","44461","Machinery for preparing, spinning, weaving and knitting textiles",4,"","446","","","","","",
"44611","444611","Machines for extruding, drawing, texturing or cutting man-made textile materials; machines for preparing textile fibres or producing textile yarns; textile reeling or winding machines and machines for preparing textile yarns for use on machines for weaving, knitting and the like",5,"","4461","","","","","",
"44612","444612","Weaving machines (looms)",5,"","4461","","","","","",
"44613","444613","Knitting machines, stitch-bonding machines, machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",5,"","4461","","","","","",
"44614","444614","Auxiliary machinery for use with machines for textile extruding, preparing, spinning, weaving, knitting or the like",5,"","4461","","","","","",
"4462","44462","Other machinery for textile and apparel production (including sewing machines)",4,"","446","","","","","",
"44621","444621","Sewing machines, except book sewing machines and household sewing machines",5,"","4462","","","","","",
"44622","444622","Laundry-type washing machines, each of a dry linen capacity exceeding 10 kg; dry-cleaning machines; drying machines for textile fabrics or articles, each of a dry linen capacity exceeding 10 kg",5,"","4462","","","","","",
"44629","444629","Other machinery for textile and apparel production n.e.c.",5,"","4462","","","","","",
"4463","44463","Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines",4,"","446","","","","","",
"44630","444630","Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines",5,"","4463","","","","","",
"4464","44464","Parts for the goods of class 4461; parts for the goods of subclass 44621 (including sewing machine needles and furniture, bases and covers for sewing machines); parts for the goods of subclass 44622; parts for the goods of subclass 44629, except parts of machinery for the manufacture or finishing of felt or nonwovens and blocks for making hats; parts for the goods of subclass 44630; parts of household or laundry-type washing machines and textile drying machines, each of a dry linen capacity not exceeding 10 kg",4,"","446","","","","","",
"44640","444640","Parts for the goods of class 4461; parts for the goods of subclass 44621 (including sewing machine needles and furniture, bases and covers for sewing machines); parts for the goods of subclass 44622; parts for the goods of subclass 44629, except parts of machinery for the manufacture or finishing of felt or nonwovens and blocks for making hats; parts for the goods of subclass 44630; parts of household or laundry-type washing machines and textile drying machines, each of a dry linen capacity not exceeding 10 kg",5,"","4464","","","","","",
"447","4447","Weapons and ammunition and parts thereof",3,"","44","","","","","",
"4471","44471","Tanks and other armoured fighting vehicles, motorized, and parts thereof",4,"","447","","","","","",
"44710","444710","Tanks and other armoured fighting vehicles, motorized, and parts thereof",5,"","4471","","","","","",
"4472","44472","Military weapons, other than revolvers, pistols and swords and the like",4,"","447","","","","","",
"44720","444720","Military weapons, other than revolvers, pistols and swords and the like",5,"","4472","","","","","",
"4473","44473","Revolvers, pistols, other firearms and similar devices; other arms",4,"","447","","","","","",
